w_signal	w_4b_cut	seed	signal_ratio	noise_scale
0.78074235	0.4	28	0.05	0.15
0.8052752	0.45	28	0.05	0.15
0.8316426	0.5	28	0.05	0.15
0.85680956	0.55	28	0.05	0.15
0.88500464	0.6000000000000001	28	0.05	0.15
0.9113293	0.6500000000000001	28	0.05	0.15
0.9281525	0.7000000000000001	28	0.05	0.15
0.94504374	0.7500000000000001	28	0.05	0.15
0.9643989	0.8	28	0.05	0.15
0.98004454	0.8500000000000001	28	0.05	0.15
0.9935856	0.9000000000000001	28	0.05	0.15
0.9990866	0.9500000000000001	28	0.05	0.15
0.09115105	0.05	28	0.05	0.05
0.20244075	0.1	28	0.05	0.05
0.32687813	0.15000000000000002	28	0.05	0.05
0.41667867	0.2	28	0.05	0.05
0.47664908	0.25	28	0.05	0.05
0.54702455	0.3	28	0.05	0.05
0.613437	0.35000000000000003	28	0.05	0.05
0.6763123	0.4	28	0.05	0.05
0.73529375	0.45	28	0.05	0.05
0.7791031	0.5	28	0.05	0.05
0.82747716	0.55	28	0.05	0.05
0.86187935	0.6000000000000001	28	0.05	0.05
0.9026026	0.6500000000000001	28	0.05	0.05
0.9318413	0.7000000000000001	28	0.05	0.05
0.95457774	0.7500000000000001	28	0.05	0.05
0.97061384	0.8	28	0.05	0.05
0.9844002	0.8500000000000001	28	0.05	0.05
0.99732673	0.9000000000000001	28	0.05	0.05
1.0000002	0.9500000000000001	28	0.05	0.05
0.18170916	0.05	28	0.05	0.2
0.4169395	0.1	28	0.05	0.2
0.55621094	0.15000000000000002	28	0.05	0.2
0.64318967	0.2	28	0.05	0.2
0.69348115	0.25	28	0.05	0.2
0.73208255	0.3	28	0.05	0.2
0.7608198	0.35000000000000003	28	0.05	0.2
0.79513335	0.4	28	0.05	0.2
0.8148299	0.45	28	0.05	0.2
0.8345318	0.5	28	0.05	0.2
0.8608749	0.55	28	0.05	0.2
0.8919934	0.6000000000000001	28	0.05	0.2
0.91150755	0.6500000000000001	28	0.05	0.2
0.93118876	0.7000000000000001	28	0.05	0.2
0.95066977	0.7500000000000001	28	0.05	0.2
0.9681372	0.8	28	0.05	0.2
0.9792344	0.8500000000000001	28	0.05	0.2
0.9926914	0.9000000000000001	28	0.05	0.2
0.99908644	0.9500000000000001	28	0.05	0.2
0.08702213	0.05	29	0.05	0.15
0.19153628	0.1	29	0.05	0.15
0.29145786	0.15000000000000002	29	0.05	0.15
0.37926862	0.2	29	0.05	0.15
0.4569838	0.25	29	0.05	0.15
0.5307264	0.3	29	0.05	0.15
0.60159236	0.35000000000000003	29	0.05	0.15
0.6667334	0.4	29	0.05	0.15
0.72727454	0.45	29	0.05	0.15
0.7790885	0.5	29	0.05	0.15
0.8206965	0.55	29	0.05	0.15
0.8501415	0.6000000000000001	29	0.05	0.15
0.8847305	0.6500000000000001	29	0.05	0.15
0.90520316	0.7000000000000001	29	0.05	0.15
0.93335634	0.7500000000000001	29	0.05	0.15
0.95263755	0.8	29	0.05	0.15
0.97617936	0.8500000000000001	29	0.05	0.15
0.9894806	0.9000000000000001	29	0.05	0.15
0.99715275	0.9500000000000001	29	0.05	0.15
0.0882881	0.05	29	0.05	0.05
0.18935648	0.1	29	0.05	0.05
0.28019804	0.15000000000000002	29	0.05	0.05
0.37772715	0.2	29	0.05	0.05
0.45273808	0.25	29	0.05	0.05
0.53171176	0.3	29	0.05	0.05
0.6045481	0.35000000000000003	29	0.05	0.05
0.6597195	0.4	29	0.05	0.05
0.711997	0.45	29	0.05	0.05
0.7720162	0.5	29	0.05	0.05
0.82158005	0.55	29	0.05	0.05
0.8708238	0.6000000000000001	29	0.05	0.05
0.91895485	0.6500000000000001	29	0.05	0.05
0.9424985	0.7000000000000001	29	0.05	0.05
0.9678549	0.7500000000000001	29	0.05	0.05
0.9792136	0.8	29	0.05	0.05
0.986985	0.8500000000000001	29	0.05	0.05
0.99447805	0.9000000000000001	29	0.05	0.05
0.99917513	0.9500000000000001	29	0.05	0.05
0.08376024	0.05	29	0.05	0.2
0.1840061	0.1	29	0.05	0.2
0.2808566	0.15000000000000002	29	0.05	0.2
0.37023747	0.2	29	0.05	0.2
0.44283178	0.25	29	0.05	0.2
0.5225404	0.3	29	0.05	0.2
0.5865604	0.35000000000000003	29	0.05	0.2
0.6586886	0.4	29	0.05	0.2
0.71420306	0.45	29	0.05	0.2
0.7740469	0.5	29	0.05	0.2
0.8099527	0.55	29	0.05	0.2
0.8374463	0.6000000000000001	29	0.05	0.2
0.8768236	0.6500000000000001	29	0.05	0.2
0.9012678	0.7000000000000001	29	0.05	0.2
0.9276197	0.7500000000000001	29	0.05	0.2
0.9477588	0.8	29	0.05	0.2
0.97332627	0.8500000000000001	29	0.05	0.2
0.9894805	0.9000000000000001	29	0.05	0.2
0.9980952	0.9500000000000001	29	0.05	0.2
0.14319412	0.05	30	0.05	0.15
0.23184025	0.1	30	0.05	0.15
0.3170574	0.15000000000000002	30	0.05	0.15
0.41507664	0.2	30	0.05	0.15
0.499945	0.25	30	0.05	0.15
0.5664092	0.3	30	0.05	0.15
0.6193896	0.35000000000000003	30	0.05	0.15
0.66880137	0.4	30	0.05	0.15
0.7180935	0.45	30	0.05	0.15
0.75837255	0.5	30	0.05	0.15
0.8048077	0.55	30	0.05	0.15
0.8454775	0.6000000000000001	30	0.05	0.15
0.8786032	0.6500000000000001	30	0.05	0.15
0.91277647	0.7000000000000001	30	0.05	0.15
0.9367626	0.7500000000000001	30	0.05	0.15
0.960158	0.8	30	0.05	0.15
0.98056245	0.8500000000000001	30	0.05	0.15
0.9934292	0.9000000000000001	30	0.05	0.15
0.99905396	0.9500000000000001	30	0.05	0.15
0.08859297	0.05	30	0.05	0.05
0.18864337	0.1	30	0.05	0.05
0.26283452	0.15000000000000002	30	0.05	0.05
0.36892793	0.2	30	0.05	0.05
0.46251747	0.25	30	0.05	0.05
0.53590715	0.3	30	0.05	0.05
0.60354525	0.35000000000000003	30	0.05	0.05
0.6622036	0.4	30	0.05	0.05
0.71378267	0.45	30	0.05	0.05
0.75106555	0.5	30	0.05	0.05
0.8033352	0.55	30	0.05	0.05
0.8436869	0.6000000000000001	30	0.05	0.05
0.88085556	0.6500000000000001	30	0.05	0.05
0.91206056	0.7000000000000001	30	0.05	0.05
0.9382537	0.7500000000000001	30	0.05	0.05
0.96608126	0.8	30	0.05	0.05
0.9748237	0.8500000000000001	30	0.05	0.05
0.9914072	0.9000000000000001	30	0.05	0.05
0.9962597	0.9500000000000001	30	0.05	0.05
0.06836253	0.05	31	0.05	0.15
0.1296515	0.1	31	0.05	0.15
0.20229238	0.15000000000000002	31	0.05	0.15
0.28194022	0.2	31	0.05	0.15
0.35792843	0.25	31	0.05	0.15
0.4229964	0.3	31	0.05	0.15
0.49376956	0.35000000000000003	31	0.05	0.15
0.58081377	0.4	31	0.05	0.15
0.65536964	0.45	31	0.05	0.15
0.7242081	0.5	31	0.05	0.15
0.78522223	0.55	31	0.05	0.15
0.83725184	0.6000000000000001	31	0.05	0.15
0.8801869	0.6500000000000001	31	0.05	0.15
0.9225481	0.7000000000000001	31	0.05	0.15
0.95141447	0.7500000000000001	31	0.05	0.15
0.9674133	0.8	31	0.05	0.15
0.9848588	0.8500000000000001	31	0.05	0.15
0.9938516	0.9000000000000001	31	0.05	0.15
1.0000004	0.9500000000000001	31	0.05	0.15
0.16160202	0.05	30	0.05	0.2
0.24992833	0.1	30	0.05	0.2
0.34028998	0.15000000000000002	30	0.05	0.2
0.43347642	0.2	30	0.05	0.2
0.5143657	0.25	30	0.05	0.2
0.581828	0.3	30	0.05	0.2
0.62666804	0.35000000000000003	30	0.05	0.2
0.6838865	0.4	30	0.05	0.2
0.7223741	0.45	30	0.05	0.2
0.76801383	0.5	30	0.05	0.2
0.8153333	0.55	30	0.05	0.2
0.8540433	0.6000000000000001	30	0.05	0.2
0.8895083	0.6500000000000001	30	0.05	0.2
0.9247595	0.7000000000000001	30	0.05	0.2
0.94684184	0.7500000000000001	30	0.05	0.2
0.9768576	0.8	30	0.05	0.2
0.9904522	0.8500000000000001	30	0.05	0.2
0.99534726	0.9000000000000001	30	0.05	0.2
0.9990541	0.9500000000000001	30	0.05	0.2
0.07562504	0.05	31	0.05	0.05
0.14745396	0.1	31	0.05	0.05
0.21856077	0.15000000000000002	31	0.05	0.05
0.2974466	0.2	31	0.05	0.05
0.3711259	0.25	31	0.05	0.05
0.42567578	0.3	31	0.05	0.05
0.50148493	0.35000000000000003	31	0.05	0.05
0.58022755	0.4	31	0.05	0.05
0.6607826	0.45	31	0.05	0.05
0.7279482	0.5	31	0.05	0.05
0.7900502	0.55	31	0.05	0.05
0.843684	0.6000000000000001	31	0.05	0.05
0.8794982	0.6500000000000001	31	0.05	0.05
0.9190838	0.7000000000000001	31	0.05	0.05
0.95488966	0.7500000000000001	31	0.05	0.05
0.9656504	0.8	31	0.05	0.05
0.98681855	0.8500000000000001	31	0.05	0.05
0.9956138	0.9000000000000001	31	0.05	0.05
1.0000007	0.9500000000000001	31	0.05	0.05
0.3290053	0.05	32	0.05	0.15
0.47690398	0.1	32	0.05	0.15
0.5539846	0.15000000000000002	32	0.05	0.15
0.6066808	0.2	32	0.05	0.15
0.6600166	0.25	32	0.05	0.15
0.6991544	0.3	32	0.05	0.15
0.73821694	0.35000000000000003	32	0.05	0.15
0.7731347	0.4	32	0.05	0.15
0.80317813	0.45	32	0.05	0.15
0.8374327	0.5	32	0.05	0.15
0.86232257	0.55	32	0.05	0.15
0.88422304	0.6000000000000001	32	0.05	0.15
0.9190698	0.6500000000000001	32	0.05	0.15
0.93982434	0.7000000000000001	32	0.05	0.15
0.9557372	0.7500000000000001	32	0.05	0.15
0.97600806	0.8	32	0.05	0.15
0.98620194	0.8500000000000001	32	0.05	0.15
0.9971827	0.9000000000000001	32	0.05	0.15
1.0000005	0.9500000000000001	32	0.05	0.15
0.072545215	0.05	31	0.05	0.2
0.1358501	0.1	31	0.05	0.2
0.2031656	0.15000000000000002	31	0.05	0.2
0.28772876	0.2	31	0.05	0.2
0.35891026	0.25	31	0.05	0.2
0.42889172	0.3	31	0.05	0.2
0.49485585	0.35000000000000003	31	0.05	0.2
0.5797424	0.4	31	0.05	0.2
0.65257806	0.45	31	0.05	0.2
0.725078	0.5	31	0.05	0.2
0.78709984	0.55	31	0.05	0.2
0.8400836	0.6000000000000001	31	0.05	0.2
0.8823318	0.6500000000000001	31	0.05	0.2
0.92344683	0.7000000000000001	31	0.05	0.2
0.95313466	0.7500000000000001	31	0.05	0.2
0.96830523	0.8	31	0.05	0.2
0.9849176	0.8500000000000001	31	0.05	0.2
0.99561346	0.9000000000000001	31	0.05	0.2
1.0000005	0.9500000000000001	31	0.05	0.2
0.3379681	0.05	32	0.05	0.05
0.45652005	0.1	32	0.05	0.05
0.5303074	0.15000000000000002	32	0.05	0.05
0.6017262	0.2	32	0.05	0.05
0.6487992	0.25	32	0.05	0.05
0.69303817	0.3	32	0.05	0.05
0.73376435	0.35000000000000003	32	0.05	0.05
0.76940626	0.4	32	0.05	0.05
0.8030986	0.45	32	0.05	0.05
0.8252882	0.5	32	0.05	0.05
0.8595236	0.55	32	0.05	0.05
0.8889279	0.6000000000000001	32	0.05	0.05
0.91915494	0.6500000000000001	32	0.05	0.05
0.9444921	0.7000000000000001	32	0.05	0.05
0.96486366	0.7500000000000001	32	0.05	0.05
0.9788695	0.8	32	0.05	0.05
0.99354255	0.8500000000000001	32	0.05	0.05
0.99907136	0.9000000000000001	32	0.05	0.05
1.0000006	0.9500000000000001	32	0.05	0.05
0.32822236	0.05	32	0.05	0.2
0.45702636	0.1	32	0.05	0.2
0.5280135	0.15000000000000002	32	0.05	0.2
0.5848318	0.2	32	0.05	0.2
0.6322	0.25	32	0.05	0.2
0.6776617	0.3	32	0.05	0.2
0.7196786	0.35000000000000003	32	0.05	0.2
0.7615286	0.4	32	0.05	0.2
0.79638666	0.45	32	0.05	0.2
0.83375597	0.5	32	0.05	0.2
0.8614271	0.55	32	0.05	0.2
0.88792914	0.6000000000000001	32	0.05	0.2
0.9199189	0.6500000000000001	32	0.05	0.2
0.9444798	0.7000000000000001	32	0.05	0.2
0.96026224	0.7500000000000001	32	0.05	0.2
0.9760082	0.8	32	0.05	0.2
0.98803	0.8500000000000001	32	0.05	0.2
0.99718285	0.9000000000000001	32	0.05	0.2
1.0000006	0.9500000000000001	32	0.05	0.2
0.1144448	0.05	33	0.05	0.15
0.210789	0.1	33	0.05	0.15
0.2833897	0.15000000000000002	33	0.05	0.15
0.3390642	0.2	33	0.05	0.15
0.40618062	0.25	33	0.05	0.15
0.46571526	0.3	33	0.05	0.15
0.51633036	0.35000000000000003	33	0.05	0.15
0.57643837	0.4	33	0.05	0.15
0.62145793	0.45	33	0.05	0.15
0.6822392	0.5	33	0.05	0.15
0.72389317	0.55	33	0.05	0.15
0.7738697	0.6000000000000001	33	0.05	0.15
0.8203601	0.6500000000000001	33	0.05	0.15
0.8744381	0.7000000000000001	33	0.05	0.15
0.9197274	0.7500000000000001	33	0.05	0.15
0.95018137	0.8	33	0.05	0.15
0.97738737	0.8500000000000001	33	0.05	0.15
0.99240863	0.9000000000000001	33	0.05	0.15
0.99925375	0.9500000000000001	33	0.05	0.15
0.08999934	0.05	33	0.05	0.05
0.18222263	0.1	33	0.05	0.05
0.26102766	0.15000000000000002	33	0.05	0.05
0.3551961	0.2	33	0.05	0.05
0.4214803	0.25	33	0.05	0.05
0.47927502	0.3	33	0.05	0.05
0.53949684	0.35000000000000003	33	0.05	0.05
0.6031665	0.4	33	0.05	0.05
0.6750164	0.45	33	0.05	0.05
0.7239969	0.5	33	0.05	0.05
0.76407176	0.55	33	0.05	0.05
0.8101017	0.6000000000000001	33	0.05	0.05
0.84982544	0.6500000000000001	33	0.05	0.05
0.8809953	0.7000000000000001	33	0.05	0.05
0.91530854	0.7500000000000001	33	0.05	0.05
0.9420104	0.8	33	0.05	0.05
0.97074544	0.8500000000000001	33	0.05	0.05
0.98705006	0.9000000000000001	33	0.05	0.05
0.99507403	0.9500000000000001	33	0.05	0.05
0.10132967	0.05	33	0.05	0.2
0.18085445	0.1	33	0.05	0.2
0.24379928	0.15000000000000002	33	0.05	0.2
0.30906826	0.2	33	0.05	0.2
0.3660307	0.25	33	0.05	0.2
0.43181443	0.3	33	0.05	0.2
0.48046082	0.35000000000000003	33	0.05	0.2
0.5440976	0.4	33	0.05	0.2
0.6034205	0.45	33	0.05	0.2
0.66328764	0.5	33	0.05	0.2
0.71763283	0.55	33	0.05	0.2
0.76908374	0.6000000000000001	33	0.05	0.2
0.8261499	0.6500000000000001	33	0.05	0.2
0.8800688	0.7000000000000001	33	0.05	0.2
0.92450356	0.7500000000000001	33	0.05	0.2
0.95190316	0.8	33	0.05	0.2
0.98086244	0.8500000000000001	33	0.05	0.2
0.9941805	0.9000000000000001	33	0.05	0.2
0.9992541	0.9500000000000001	33	0.05	0.2
0.529507	0.05	34	0.05	0.15
0.63915604	0.1	34	0.05	0.15
0.68451035	0.15000000000000002	34	0.05	0.15
0.7192353	0.2	34	0.05	0.15
0.7519555	0.25	34	0.05	0.15
0.7735964	0.3	34	0.05	0.15
0.79821014	0.35000000000000003	34	0.05	0.15
0.8146886	0.4	34	0.05	0.15
0.8419667	0.45	34	0.05	0.15
0.85843873	0.5	34	0.05	0.15
0.869917	0.55	34	0.05	0.15
0.8917369	0.6000000000000001	34	0.05	0.15
0.9116177	0.6500000000000001	34	0.05	0.15
0.9287067	0.7000000000000001	34	0.05	0.15
0.9437542	0.7500000000000001	34	0.05	0.15
0.95983684	0.8	34	0.05	0.15
0.97403085	0.8500000000000001	34	0.05	0.15
0.98522216	0.9000000000000001	34	0.05	0.15
0.9981988	0.9500000000000001	34	0.05	0.15
0.54953945	0.05	34	0.05	0.05
0.6531714	0.1	34	0.05	0.05
0.7005055	0.15000000000000002	34	0.05	0.05
0.73014486	0.2	34	0.05	0.05
0.7607965	0.25	34	0.05	0.05
0.78533584	0.3	34	0.05	0.05
0.8069004	0.35000000000000003	34	0.05	0.05
0.822455	0.4	34	0.05	0.05
0.84488654	0.45	34	0.05	0.05
0.86422205	0.5	34	0.05	0.05
0.88318115	0.55	34	0.05	0.05
0.9022912	0.6000000000000001	34	0.05	0.05
0.91916054	0.6500000000000001	34	0.05	0.05
0.9334099	0.7000000000000001	34	0.05	0.05
0.94752175	0.7500000000000001	34	0.05	0.05
0.9616219	0.8	34	0.05	0.05
0.97775817	0.8500000000000001	34	0.05	0.05
0.99068063	0.9000000000000001	34	0.05	0.05
0.9981988	0.9500000000000001	34	0.05	0.05
0.52937627	0.05	34	0.05	0.2
0.6320365	0.1	34	0.05	0.2
0.6797148	0.15000000000000002	34	0.05	0.2
0.7192004	0.2	34	0.05	0.2
0.746974	0.25	34	0.05	0.2
0.7716283	0.3	34	0.05	0.2
0.7972425	0.35000000000000003	34	0.05	0.2
0.8117413	0.4	34	0.05	0.2
0.8371002	0.45	34	0.05	0.2
0.85264444	0.5	34	0.05	0.2
0.86888534	0.55	34	0.05	0.2
0.8879799	0.6000000000000001	34	0.05	0.2
0.9086592	0.6500000000000001	34	0.05	0.2
0.9286834	0.7000000000000001	34	0.05	0.2
0.9437944	0.7500000000000001	34	0.05	0.2
0.9599575	0.8	34	0.05	0.2
0.97403085	0.8500000000000001	34	0.05	0.2
0.984271	0.9000000000000001	34	0.05	0.2
0.9981988	0.9500000000000001	34	0.05	0.2
0.6029434	0.05	35	0.05	0.15
0.70738554	0.1	35	0.05	0.15
0.72546494	0.15000000000000002	35	0.05	0.15
0.74192774	0.2	35	0.05	0.15
0.7571772	0.25	35	0.05	0.15
0.7722944	0.3	35	0.05	0.15
0.8044931	0.35000000000000003	35	0.05	0.15
0.8216101	0.4	35	0.05	0.15
0.8434051	0.45	35	0.05	0.15
0.8705442	0.5	35	0.05	0.15
0.89216334	0.55	35	0.05	0.15
0.91275984	0.6000000000000001	35	0.05	0.15
0.92864907	0.6500000000000001	35	0.05	0.15
0.94694346	0.7000000000000001	35	0.05	0.15
0.96704656	0.7500000000000001	35	0.05	0.15
0.9863774	0.8	35	0.05	0.15
0.99275714	0.8500000000000001	35	0.05	0.15
0.99646384	0.9000000000000001	35	0.05	0.15
0.9991041	0.9500000000000001	35	0.05	0.15
0.5846557	0.05	35	0.05	0.05
0.6750869	0.1	35	0.05	0.05
0.7177964	0.15000000000000002	35	0.05	0.05
0.7532071	0.2	35	0.05	0.05
0.7729535	0.25	35	0.05	0.05
0.7996668	0.3	35	0.05	0.05
0.830063	0.35000000000000003	35	0.05	0.05
0.84972507	0.4	35	0.05	0.05
0.86474186	0.45	35	0.05	0.05
0.8858292	0.5	35	0.05	0.05
0.90654296	0.55	35	0.05	0.05
0.9250315	0.6000000000000001	35	0.05	0.05
0.9417797	0.6500000000000001	35	0.05	0.05
0.9594029	0.7000000000000001	35	0.05	0.05
0.97444326	0.7500000000000001	35	0.05	0.05
0.98278743	0.8	35	0.05	0.05
0.9956056	0.8500000000000001	35	0.05	0.05
0.99655885	0.9000000000000001	35	0.05	0.05
0.99914443	0.9500000000000001	35	0.05	0.05
0.5990094	0.05	35	0.05	0.2
0.70166045	0.1	35	0.05	0.2
0.7207368	0.15000000000000002	35	0.05	0.2
0.74097097	0.2	35	0.05	0.2
0.7467647	0.25	35	0.05	0.2
0.7656972	0.3	35	0.05	0.2
0.7923737	0.35000000000000003	35	0.05	0.2
0.8149635	0.4	35	0.05	0.2
0.8340168	0.45	35	0.05	0.2
0.8650387	0.5	35	0.05	0.2
0.8885258	0.55	35	0.05	0.2
0.90995055	0.6000000000000001	35	0.05	0.2
0.9285965	0.6500000000000001	35	0.05	0.2
0.946739	0.7000000000000001	35	0.05	0.2
0.9652708	0.7500000000000001	35	0.05	0.2
0.98455733	0.8	35	0.05	0.2
0.9927099	0.8500000000000001	35	0.05	0.2
0.99646395	0.9000000000000001	35	0.05	0.2
0.99999976	0.9500000000000001	35	0.05	0.2
0.0	0.05	36	0.05	0.15
0.0009921049	0.1	36	0.05	0.15
0.022145199	0.15000000000000002	36	0.05	0.15
0.067575894	0.2	36	0.05	0.15
0.1235432	0.25	36	0.05	0.15
0.21070878	0.3	36	0.05	0.15
0.3016758	0.35000000000000003	36	0.05	0.15
0.41354764	0.4	36	0.05	0.15
0.52306664	0.45	36	0.05	0.15
0.6357518	0.5	36	0.05	0.15
0.7233809	0.55	36	0.05	0.15
0.80494183	0.6000000000000001	36	0.05	0.15
0.87136537	0.6500000000000001	36	0.05	0.15
0.9246892	0.7000000000000001	36	0.05	0.15
0.96433324	0.7500000000000001	36	0.05	0.15
0.97894675	0.8	36	0.05	0.15
0.9906259	0.8500000000000001	36	0.05	0.15
0.99709713	0.9000000000000001	36	0.05	0.15
0.9999999	0.9500000000000001	36	0.05	0.15
0.0009921049	0.05	36	0.05	0.05
0.0040508285	0.1	36	0.05	0.05
0.022880418	0.15000000000000002	36	0.05	0.05
0.0653996	0.2	36	0.05	0.05
0.111171834	0.25	36	0.05	0.05
0.19069445	0.3	36	0.05	0.05
0.27557367	0.35000000000000003	36	0.05	0.05
0.38217127	0.4	36	0.05	0.05
0.5033091	0.45	36	0.05	0.05
0.6111504	0.5	36	0.05	0.05
0.70439726	0.55	36	0.05	0.05
0.79058665	0.6000000000000001	36	0.05	0.05
0.8561115	0.6500000000000001	36	0.05	0.05
0.9187486	0.7000000000000001	36	0.05	0.05
0.95746565	0.7500000000000001	36	0.05	0.05
0.9751157	0.8	36	0.05	0.05
0.9877112	0.8500000000000001	36	0.05	0.05
0.99533087	0.9000000000000001	36	0.05	0.05
0.9990272	0.9500000000000001	36	0.05	0.05
0.0	0.05	36	0.05	0.2
0.0064109303	0.1	36	0.05	0.2
0.027524782	0.15000000000000002	36	0.05	0.2
0.08855332	0.2	36	0.05	0.2
0.14097634	0.25	36	0.05	0.2
0.23272917	0.3	36	0.05	0.2
0.32546768	0.35000000000000003	36	0.05	0.2
0.43407023	0.4	36	0.05	0.2
0.54316145	0.45	36	0.05	0.2
0.6514841	0.5	36	0.05	0.2
0.72850835	0.55	36	0.05	0.2
0.81206703	0.6000000000000001	36	0.05	0.2
0.8815984	0.6500000000000001	36	0.05	0.2
0.9306126	0.7000000000000001	36	0.05	0.2
0.9644617	0.7500000000000001	36	0.05	0.2
0.9799983	0.8	36	0.05	0.2
0.9916224	0.8500000000000001	36	0.05	0.2
0.99709713	0.9000000000000001	36	0.05	0.2
0.9999999	0.9500000000000001	36	0.05	0.2
0.3394648	0.05	37	0.05	0.15
0.45285156	0.1	37	0.05	0.15
0.53668606	0.15000000000000002	37	0.05	0.15
0.59186107	0.2	37	0.05	0.15
0.64823425	0.25	37	0.05	0.15
0.7201053	0.3	37	0.05	0.15
0.7678202	0.35000000000000003	37	0.05	0.15
0.80837303	0.4	37	0.05	0.15
0.8377696	0.45	37	0.05	0.15
0.87022394	0.5	37	0.05	0.15
0.8991839	0.55	37	0.05	0.15
0.92227983	0.6000000000000001	37	0.05	0.15
0.9462514	0.6500000000000001	37	0.05	0.15
0.96834356	0.7000000000000001	37	0.05	0.15
0.97892714	0.7500000000000001	37	0.05	0.15
0.9865625	0.8	37	0.05	0.15
0.99032557	0.8500000000000001	37	0.05	0.15
0.9947175	0.9000000000000001	37	0.05	0.15
0.9974398	0.9500000000000001	37	0.05	0.15
0.37376493	0.05	37	0.05	0.05
0.501327	0.1	37	0.05	0.05
0.600162	0.15000000000000002	37	0.05	0.05
0.667852	0.2	37	0.05	0.05
0.7349973	0.25	37	0.05	0.05
0.7910846	0.3	37	0.05	0.05
0.8381334	0.35000000000000003	37	0.05	0.05
0.86960745	0.4	37	0.05	0.05
0.9022593	0.45	37	0.05	0.05
0.91655177	0.5	37	0.05	0.05
0.93024147	0.55	37	0.05	0.05
0.94402194	0.6000000000000001	37	0.05	0.05
0.9528386	0.6500000000000001	37	0.05	0.05
0.9618299	0.7000000000000001	37	0.05	0.05
0.9707864	0.7500000000000001	37	0.05	0.05
0.9776572	0.8	37	0.05	0.05
0.9854189	0.8500000000000001	37	0.05	0.05
0.990141	0.9000000000000001	37	0.05	0.05
0.9940333	0.9500000000000001	37	0.05	0.05
0.34491426	0.05	37	0.05	0.2
0.45228535	0.1	37	0.05	0.2
0.5319886	0.15000000000000002	37	0.05	0.2
0.5929048	0.2	37	0.05	0.2
0.64841896	0.25	37	0.05	0.2
0.7152687	0.3	37	0.05	0.2
0.7717632	0.35000000000000003	37	0.05	0.2
0.80835384	0.4	37	0.05	0.2
0.8399278	0.45	37	0.05	0.2
0.8711446	0.5	37	0.05	0.2
0.89634204	0.55	37	0.05	0.2
0.92233133	0.6000000000000001	37	0.05	0.2
0.9462489	0.6500000000000001	37	0.05	0.2
0.9665296	0.7000000000000001	37	0.05	0.2
0.9808401	0.7500000000000001	37	0.05	0.2
0.9865625	0.8	37	0.05	0.2
0.99032557	0.8500000000000001	37	0.05	0.2
0.9948664	0.9000000000000001	37	0.05	0.2
0.9974398	0.9500000000000001	37	0.05	0.2
0.25626504	0.05	38	0.05	0.15
0.4214009	0.1	38	0.05	0.15
0.5306844	0.15000000000000002	38	0.05	0.15
0.6268479	0.2	38	0.05	0.15
0.70038134	0.25	38	0.05	0.15
0.76068914	0.3	38	0.05	0.15
0.79754966	0.35000000000000003	38	0.05	0.15
0.84597266	0.4	38	0.05	0.15
0.87074137	0.45	38	0.05	0.15
0.89534456	0.5	38	0.05	0.15
0.91278064	0.55	38	0.05	0.15
0.9281762	0.6000000000000001	38	0.05	0.15
0.9399147	0.6500000000000001	38	0.05	0.15
0.95879656	0.7000000000000001	38	0.05	0.15
0.9694902	0.7500000000000001	38	0.05	0.15
0.9809412	0.8	38	0.05	0.15
0.99331486	0.8500000000000001	38	0.05	0.15
0.99811614	0.9000000000000001	38	0.05	0.15
0.99999976	0.9500000000000001	38	0.05	0.15
0.26764956	0.05	38	0.05	0.05
0.42594358	0.1	38	0.05	0.05
0.54143536	0.15000000000000002	38	0.05	0.05
0.62841785	0.2	38	0.05	0.05
0.70647335	0.25	38	0.05	0.05
0.750556	0.3	38	0.05	0.05
0.79753065	0.35000000000000003	38	0.05	0.05
0.83302814	0.4	38	0.05	0.05
0.8610076	0.45	38	0.05	0.05
0.88964576	0.5	38	0.05	0.05
0.90530235	0.55	38	0.05	0.05
0.92853135	0.6000000000000001	38	0.05	0.05
0.94135624	0.6500000000000001	38	0.05	0.05
0.9597704	0.7000000000000001	38	0.05	0.05
0.9751268	0.7500000000000001	38	0.05	0.05
0.9818696	0.8	38	0.05	0.05
0.9903827	0.8500000000000001	38	0.05	0.05
0.9971349	0.9000000000000001	38	0.05	0.05
0.9991036	0.9500000000000001	38	0.05	0.05
0.25815612	0.05	38	0.05	0.2
0.42020816	0.1	38	0.05	0.2
0.5353837	0.15000000000000002	38	0.05	0.2
0.63013196	0.2	38	0.05	0.2
0.69797665	0.25	38	0.05	0.2
0.7662602	0.3	38	0.05	0.2
0.80669755	0.35000000000000003	38	0.05	0.2
0.84550273	0.4	38	0.05	0.2
0.8778117	0.45	38	0.05	0.2
0.8943187	0.5	38	0.05	0.2
0.9128858	0.55	38	0.05	0.2
0.9283868	0.6000000000000001	38	0.05	0.2
0.93804663	0.6500000000000001	38	0.05	0.2
0.95235556	0.7000000000000001	38	0.05	0.2
0.9686422	0.7500000000000001	38	0.05	0.2
0.9838891	0.8	38	0.05	0.2
0.99425507	0.8500000000000001	38	0.05	0.2
0.9990972	0.9000000000000001	38	0.05	0.2
0.9999995	0.9500000000000001	38	0.05	0.2
0.5085766	0.05	39	0.05	0.15
0.5994399	0.1	39	0.05	0.15
0.6483225	0.15000000000000002	39	0.05	0.15
0.68844044	0.2	39	0.05	0.15
0.71770376	0.25	39	0.05	0.15
