w_signal	w_4b_cut	seed	signal_ratio	noise_scale
0.88144934	0.6000000000000001	5	0.03	0.15
0.90223217	0.6500000000000001	5	0.03	0.15
0.9396711	0.7000000000000001	5	0.03	0.15
0.96084917	0.7500000000000001	5	0.03	0.15
0.9747835	0.8	5	0.03	0.15
0.9855609	0.8500000000000001	5	0.03	0.15
0.98997176	0.9000000000000001	5	0.03	0.15
0.99707997	0.9500000000000001	5	0.03	0.15
0.1035159	0.05	5	0.03	0.2
0.2230841	0.1	5	0.03	0.2
0.32835227	0.15000000000000002	5	0.03	0.2
0.43744653	0.2	5	0.03	0.2
0.5212208	0.25	5	0.03	0.2
0.6143071	0.3	5	0.03	0.2
0.6843094	0.35000000000000003	5	0.03	0.2
0.74743944	0.4	5	0.03	0.2
0.7915591	0.45	5	0.03	0.2
0.8288579	0.5	5	0.03	0.2
0.86075616	0.55	5	0.03	0.2
0.8815858	0.6000000000000001	5	0.03	0.2
0.9088851	0.6500000000000001	5	0.03	0.2
0.94126046	0.7000000000000001	5	0.03	0.2
0.96544844	0.7500000000000001	5	0.03	0.2
0.97478336	0.8	5	0.03	0.2
0.98556083	0.8500000000000001	5	0.03	0.2
0.98997164	0.9000000000000001	5	0.03	0.2
0.9970799	0.9500000000000001	5	0.03	0.2
0.0014485714	0.05	6	0.03	0.1
0.0014485714	0.1	6	0.03	0.1
0.0029037714	0.15000000000000002	6	0.03	0.1
0.0074992613	0.2	6	0.03	0.1
0.030057674	0.25	6	0.03	0.1
0.08886375	0.3	6	0.03	0.1
0.17713828	0.35000000000000003	6	0.03	0.1
0.3259876	0.4	6	0.03	0.1
0.47133332	0.45	6	0.03	0.1
0.61121535	0.5	6	0.03	0.1
0.71219826	0.55	6	0.03	0.1
0.8022249	0.6000000000000001	6	0.03	0.1
0.8900102	0.6500000000000001	6	0.03	0.1
0.9454276	0.7000000000000001	6	0.03	0.1
0.9705969	0.7500000000000001	6	0.03	0.1
0.9854392	0.8	6	0.03	0.1
0.9986096	0.8500000000000001	6	0.03	0.1
0.9999994	0.9000000000000001	6	0.03	0.1
0.9999994	0.9500000000000001	6	0.03	0.1
0.0014485714	0.05	6	0.03	0.05
0.0014485714	0.1	6	0.03	0.05
0.014460424	0.15000000000000002	6	0.03	0.05
0.045768935	0.2	6	0.03	0.05
0.08772218	0.25	6	0.03	0.05
0.16379291	0.3	6	0.03	0.05
0.27136576	0.35000000000000003	6	0.03	0.05
0.3778435	0.4	6	0.03	0.05
0.50250626	0.45	6	0.03	0.05
0.6290249	0.5	6	0.03	0.05
0.7104476	0.55	6	0.03	0.05
0.79331505	0.6000000000000001	6	0.03	0.05
0.87019247	0.6500000000000001	6	0.03	0.05
0.9346842	0.7000000000000001	6	0.03	0.05
0.97063303	0.7500000000000001	6	0.03	0.05
0.98388946	0.8	6	0.03	0.05
0.99568516	0.8500000000000001	6	0.03	0.05
0.99999946	0.9000000000000001	6	0.03	0.05
0.99999946	0.9500000000000001	6	0.03	0.05
0.0014485714	0.05	6	0.03	0.15
0.0014485714	0.1	6	0.03	0.15
0.0014485714	0.15000000000000002	6	0.03	0.15
0.0073662344	0.2	6	0.03	0.15
0.019008499	0.25	6	0.03	0.15
0.07932818	0.3	6	0.03	0.15
0.18096374	0.35000000000000003	6	0.03	0.15
0.31878614	0.4	6	0.03	0.15
0.47732383	0.45	6	0.03	0.15
0.627911	0.5	6	0.03	0.15
0.7124454	0.55	6	0.03	0.15
0.79651153	0.6000000000000001	6	0.03	0.15
0.8886492	0.6500000000000001	6	0.03	0.15
0.94534457	0.7000000000000001	6	0.03	0.15
0.9720188	0.7500000000000001	6	0.03	0.15
0.9869181	0.8	6	0.03	0.15
0.9970756	0.8500000000000001	6	0.03	0.15
0.9999992	0.9000000000000001	6	0.03	0.15
0.9999992	0.9500000000000001	6	0.03	0.15
0.0014485714	0.05	6	0.03	0.2
0.0014485714	0.1	6	0.03	0.2
0.0014485714	0.15000000000000002	6	0.03	0.2
0.0045422963	0.2	6	0.03	0.2
0.024002757	0.25	6	0.03	0.2
0.08943358	0.3	6	0.03	0.2
0.20469858	0.35000000000000003	6	0.03	0.2
0.33444983	0.4	6	0.03	0.2
0.48730987	0.45	6	0.03	0.2
0.6268511	0.5	6	0.03	0.2
0.72192985	0.55	6	0.03	0.2
0.7995167	0.6000000000000001	6	0.03	0.2
0.8856526	0.6500000000000001	6	0.03	0.2
0.94814247	0.7000000000000001	6	0.03	0.2
0.97349805	0.7500000000000001	6	0.03	0.2
0.98390085	0.8	6	0.03	0.2
0.9970758	0.8500000000000001	6	0.03	0.2
0.9999994	0.9000000000000001	6	0.03	0.2
0.9999994	0.9500000000000001	6	0.03	0.2
0.012097181	0.05	7	0.03	0.15
0.056917697	0.1	7	0.03	0.15
0.10488245	0.15000000000000002	7	0.03	0.15
0.16642205	0.2	7	0.03	0.15
0.20894505	0.25	7	0.03	0.15
0.28742775	0.3	7	0.03	0.15
0.35977924	0.35000000000000003	7	0.03	0.15
0.42783454	0.4	7	0.03	0.15
0.5005225	0.45	7	0.03	0.15
0.58934355	0.5	7	0.03	0.15
0.6451107	0.55	7	0.03	0.15
0.72735405	0.6000000000000001	7	0.03	0.15
0.7950135	0.6500000000000001	7	0.03	0.15
0.8542402	0.7000000000000001	7	0.03	0.15
0.9043987	0.7500000000000001	7	0.03	0.15
0.9375685	0.8	7	0.03	0.15
0.9690238	0.8500000000000001	7	0.03	0.15
0.98333454	0.9000000000000001	7	0.03	0.15
0.99882895	0.9500000000000001	7	0.03	0.15
0.015582505	0.05	7	0.03	0.05
0.048244897	0.1	7	0.03	0.05
0.09934916	0.15000000000000002	7	0.03	0.05
0.1556414	0.2	7	0.03	0.05
0.20472194	0.25	7	0.03	0.05
0.26449338	0.3	7	0.03	0.05
0.33544874	0.35000000000000003	7	0.03	0.05
0.38277966	0.4	7	0.03	0.05
0.45238116	0.45	7	0.03	0.05
0.5197692	0.5	7	0.03	0.05
0.6276452	0.55	7	0.03	0.05
0.6799018	0.6000000000000001	7	0.03	0.05
0.7603849	0.6500000000000001	7	0.03	0.05
0.8355116	0.7000000000000001	7	0.03	0.05
0.88982815	0.7500000000000001	7	0.03	0.05
0.92601955	0.8	7	0.03	0.05
0.948118	0.8500000000000001	7	0.03	0.05
0.9817437	0.9000000000000001	7	0.03	0.05
0.9942382	0.9500000000000001	7	0.03	0.05
0.017084274	0.05	7	0.03	0.1
0.07578613	0.1	7	0.03	0.1
0.13418704	0.15000000000000002	7	0.03	0.1
0.19522005	0.2	7	0.03	0.1
0.23947024	0.25	7	0.03	0.1
0.30289325	0.3	7	0.03	0.1
0.3632875	0.35000000000000003	7	0.03	0.1
0.4295269	0.4	7	0.03	0.1
0.49858275	0.45	7	0.03	0.1
0.57574993	0.5	7	0.03	0.1
0.63976884	0.55	7	0.03	0.1
0.7077949	0.6000000000000001	7	0.03	0.1
0.7836114	0.6500000000000001	7	0.03	0.1
0.83809155	0.7000000000000001	7	0.03	0.1
0.8919813	0.7500000000000001	7	0.03	0.1
0.9327803	0.8	7	0.03	0.1
0.9627373	0.8500000000000001	7	0.03	0.1
0.98333454	0.9000000000000001	7	0.03	0.1
0.99882895	0.9500000000000001	7	0.03	0.1
0.010266143	0.05	7	0.03	0.2
0.04957053	0.1	7	0.03	0.2
0.09614283	0.15000000000000002	7	0.03	0.2
0.13722655	0.2	7	0.03	0.2
0.19717959	0.25	7	0.03	0.2
0.26838872	0.3	7	0.03	0.2
0.33948833	0.35000000000000003	7	0.03	0.2
0.42445007	0.4	7	0.03	0.2
0.5052871	0.45	7	0.03	0.2
0.58937705	0.5	7	0.03	0.2
0.6515407	0.55	7	0.03	0.2
0.7337055	0.6000000000000001	7	0.03	0.2
0.8076991	0.6500000000000001	7	0.03	0.2
0.8638269	0.7000000000000001	7	0.03	0.2
0.91398185	0.7500000000000001	7	0.03	0.2
0.94236374	0.8	7	0.03	0.2
0.9722781	0.8500000000000001	7	0.03	0.2
0.98462045	0.9000000000000001	7	0.03	0.2
0.99882907	0.9500000000000001	7	0.03	0.2
0.14371842	0.05	8	0.03	0.15
0.28073937	0.1	8	0.03	0.15
0.38274136	0.15000000000000002	8	0.03	0.15
0.45303306	0.2	8	0.03	0.15
0.5122632	0.25	8	0.03	0.15
0.5713535	0.3	8	0.03	0.15
0.6237712	0.35000000000000003	8	0.03	0.15
0.6880207	0.4	8	0.03	0.15
0.72808063	0.45	8	0.03	0.15
0.77909404	0.5	8	0.03	0.15
0.822977	0.55	8	0.03	0.15
0.86713976	0.6000000000000001	8	0.03	0.15
0.90916765	0.6500000000000001	8	0.03	0.15
0.92733526	0.7000000000000001	8	0.03	0.15
0.95041704	0.7500000000000001	8	0.03	0.15
0.9698847	0.8	8	0.03	0.15
0.9906165	0.8500000000000001	8	0.03	0.15
0.9970069	0.9000000000000001	8	0.03	0.15
0.9999998	0.9500000000000001	8	0.03	0.15
0.17094113	0.05	8	0.03	0.1
0.28339994	0.1	8	0.03	0.1
0.3789499	0.15000000000000002	8	0.03	0.1
0.45135832	0.2	8	0.03	0.1
0.5316479	0.25	8	0.03	0.1
0.57911545	0.3	8	0.03	0.1
0.62421954	0.35000000000000003	8	0.03	0.1
0.68130386	0.4	8	0.03	0.1
0.7400159	0.45	8	0.03	0.1
0.7897377	0.5	8	0.03	0.1
0.8325009	0.55	8	0.03	0.1
0.87659514	0.6000000000000001	8	0.03	0.1
0.91245687	0.6500000000000001	8	0.03	0.1
0.92566425	0.7000000000000001	8	0.03	0.1
0.95193654	0.7500000000000001	8	0.03	0.1
0.9728244	0.8	8	0.03	0.1
0.9873884	0.8500000000000001	8	0.03	0.1
0.9970069	0.9000000000000001	8	0.03	0.1
0.9970069	0.9500000000000001	8	0.03	0.1
0.06597733	0.05	8	0.03	0.05
0.15877365	0.1	8	0.03	0.05
0.25236318	0.15000000000000002	8	0.03	0.05
0.3352652	0.2	8	0.03	0.05
0.42173448	0.25	8	0.03	0.05
0.50011545	0.3	8	0.03	0.05
0.5771638	0.35000000000000003	8	0.03	0.05
0.6220928	0.4	8	0.03	0.05
0.6770989	0.45	8	0.03	0.05
0.7266017	0.5	8	0.03	0.05
0.7876114	0.55	8	0.03	0.05
0.8280563	0.6000000000000001	8	0.03	0.05
0.86491144	0.6500000000000001	8	0.03	0.05
0.8964074	0.7000000000000001	8	0.03	0.05
0.9396569	0.7500000000000001	8	0.03	0.05
0.95926964	0.8	8	0.03	0.05
0.9724087	0.8500000000000001	8	0.03	0.05
0.983834	0.9000000000000001	8	0.03	0.05
0.99538606	0.9500000000000001	8	0.03	0.05
0.1036124	0.05	8	0.03	0.2
0.24337903	0.1	8	0.03	0.2
0.34257126	0.15000000000000002	8	0.03	0.2
0.42603254	0.2	8	0.03	0.2
0.4820325	0.25	8	0.03	0.2
0.5501906	0.3	8	0.03	0.2
0.6160417	0.35000000000000003	8	0.03	0.2
0.6698605	0.4	8	0.03	0.2
0.72496957	0.45	8	0.03	0.2
0.77432257	0.5	8	0.03	0.2
0.8133435	0.55	8	0.03	0.2
0.8639734	0.6000000000000001	8	0.03	0.2
0.9112056	0.6500000000000001	8	0.03	0.2
0.930606	0.7000000000000001	8	0.03	0.2
0.9487832	0.7500000000000001	8	0.03	0.2
0.97636926	0.8	8	0.03	0.2
0.9906165	0.8500000000000001	8	0.03	0.2
0.9970069	0.9000000000000001	8	0.03	0.2
0.9999998	0.9500000000000001	8	0.03	0.2
0.005586286	0.05	9	0.03	0.15
0.022940265	0.1	9	0.03	0.15
0.0566637	0.15000000000000002	9	0.03	0.15
0.12023364	0.2	9	0.03	0.15
0.18576111	0.25	9	0.03	0.15
0.27468345	0.3	9	0.03	0.15
0.35579368	0.35000000000000003	9	0.03	0.15
0.4569425	0.4	9	0.03	0.15
0.54626495	0.45	9	0.03	0.15
0.6234401	0.5	9	0.03	0.15
0.70065886	0.55	9	0.03	0.15
0.75732166	0.6000000000000001	9	0.03	0.15
0.8301801	0.6500000000000001	9	0.03	0.15
0.8830221	0.7000000000000001	9	0.03	0.15
0.93537116	0.7500000000000001	9	0.03	0.15
0.96517664	0.8	9	0.03	0.15
0.98073804	0.8500000000000001	9	0.03	0.15
0.99205124	0.9000000000000001	9	0.03	0.15
0.9983232	0.9500000000000001	9	0.03	0.15
0.007502899	0.05	9	0.03	0.1
0.02623746	0.1	9	0.03	0.1
0.058382526	0.15000000000000002	9	0.03	0.1
0.12023152	0.2	9	0.03	0.1
0.18300892	0.25	9	0.03	0.1
0.263661	0.3	9	0.03	0.1
0.35373232	0.35000000000000003	9	0.03	0.1
0.46595895	0.4	9	0.03	0.1
0.5367535	0.45	9	0.03	0.1
0.60736287	0.5	9	0.03	0.1
0.68805164	0.55	9	0.03	0.1
0.75012374	0.6000000000000001	9	0.03	0.1
0.81039464	0.6500000000000001	9	0.03	0.1
0.87580293	0.7000000000000001	9	0.03	0.1
0.9285621	0.7500000000000001	9	0.03	0.1
0.96335804	0.8	9	0.03	0.1
0.98065907	0.8500000000000001	9	0.03	0.1
0.99066633	0.9000000000000001	9	0.03	0.1
0.99832296	0.9500000000000001	9	0.03	0.1
0.013342442	0.05	9	0.03	0.05
0.036125317	0.1	9	0.03	0.05
0.082897805	0.15000000000000002	9	0.03	0.05
0.12576589	0.2	9	0.03	0.05
0.17979558	0.25	9	0.03	0.05
0.26263422	0.3	9	0.03	0.05
0.36450025	0.35000000000000003	9	0.03	0.05
0.4357304	0.4	9	0.03	0.05
0.5142982	0.45	9	0.03	0.05
0.5814365	0.5	9	0.03	0.05
0.6497027	0.55	9	0.03	0.05
0.72129613	0.6000000000000001	9	0.03	0.05
0.78752244	0.6500000000000001	9	0.03	0.05
0.83194804	0.7000000000000001	9	0.03	0.05
0.89083475	0.7500000000000001	9	0.03	0.05
0.94194883	0.8	9	0.03	0.05
0.9732665	0.8500000000000001	9	0.03	0.05
0.9904079	0.9000000000000001	9	0.03	0.05
0.9939358	0.9500000000000001	9	0.03	0.05
0.0036125334	0.05	9	0.03	0.2
0.022940265	0.1	9	0.03	0.2
0.053269103	0.15000000000000002	9	0.03	0.2
0.11834829	0.2	9	0.03	0.2
0.17861345	0.25	9	0.03	0.2
0.2750834	0.3	9	0.03	0.2
0.3726512	0.35000000000000003	9	0.03	0.2
0.45481965	0.4	9	0.03	0.2
0.5428262	0.45	9	0.03	0.2
0.63071114	0.5	9	0.03	0.2
0.705694	0.55	9	0.03	0.2
0.7697321	0.6000000000000001	9	0.03	0.2
0.8316615	0.6500000000000001	9	0.03	0.2
0.8898718	0.7000000000000001	9	0.03	0.2
0.9389298	0.7500000000000001	9	0.03	0.2
0.96340805	0.8	9	0.03	0.2
0.98073775	0.8500000000000001	9	0.03	0.2
0.9936979	0.9000000000000001	9	0.03	0.2
0.99832284	0.9500000000000001	9	0.03	0.2
