w_signal,w_4b_cut,seed,signal_ratio,n_3b,noise_scale
0.28044218,0.4,0,0.03,100000,1.0
0.37343732,0.45,0,0.03,100000,1.0
0.46673572,0.5,0,0.03,100000,1.0
0.5694669,0.55,0,0.03,100000,1.0
0.6536124,0.6000000000000001,0,0.03,100000,1.0
0.7185358,0.65,0,0.03,100000,1.0
0.7762983,0.7000000000000001,0,0.03,100000,1.0
0.82533306,0.75,0,0.03,100000,1.0
0.8765182,0.8,0,0.03,100000,1.0
0.91692734,0.8500000000000001,0,0.03,100000,1.0
0.9471045,0.9,0,0.03,100000,1.0
0.9697792,0.9500000000000001,0,0.03,100000,1.0
1.0,1.0,0,0.03,100000,1.0
0.0,0.0,0,0.03,100000,2.0
0.0013249408,0.05,0,0.03,100000,2.0
0.0081834765,0.1,0,0.03,100000,2.0
0.032048203,0.15000000000000002,0,0.03,100000,2.0
0.09449318,0.2,0,0.03,100000,2.0
0.19083245,0.25,0,0.03,100000,2.0
0.27689362,0.30000000000000004,0,0.03,100000,2.0
0.35968825,0.35000000000000003,0,0.03,100000,2.0
0.44872782,0.4,0,0.03,100000,2.0
0.5447603,0.45,0,0.03,100000,2.0
0.64236456,0.5,0,0.03,100000,2.0
0.7249736,0.55,0,0.03,100000,2.0
0.78823966,0.6000000000000001,0,0.03,100000,2.0
0.8398571,0.65,0,0.03,100000,2.0
0.8883301,0.7000000000000001,0,0.03,100000,2.0
0.9224718,0.75,0,0.03,100000,2.0
0.9503694,0.8,0,0.03,100000,2.0
0.9670371,0.8500000000000001,0,0.03,100000,2.0
0.98336625,0.9,0,0.03,100000,2.0
0.9929378,0.9500000000000001,0,0.03,100000,2.0
1.0,1.0,0,0.03,100000,2.0
0.0,0.0,0,0.03,100000,3.0
0.008371169,0.05,0,0.03,100000,3.0
0.055242352,0.1,0,0.03,100000,3.0
0.10820223,0.15000000000000002,0,0.03,100000,3.0
0.16635463,0.2,0,0.03,100000,3.0
0.22359844,0.25,0,0.03,100000,3.0
0.29112408,0.30000000000000004,0,0.03,100000,3.0
0.3828038,0.35000000000000003,0,0.03,100000,3.0
0.47687888,0.4,0,0.03,100000,3.0
0.5791294,0.45,0,0.03,100000,3.0
0.672056,0.5,0,0.03,100000,3.0
0.75254285,0.55,0,0.03,100000,3.0
0.81673855,0.6000000000000001,0,0.03,100000,3.0
0.8684909,0.65,0,0.03,100000,3.0
0.90732306,0.7000000000000001,0,0.03,100000,3.0
0.93815064,0.75,0,0.03,100000,3.0
0.9565539,0.8,0,0.03,100000,3.0
0.97617304,0.8500000000000001,0,0.03,100000,3.0
0.9923277,0.9,0,0.03,100000,3.0
0.99885136,0.9500000000000001,0,0.03,100000,3.0
1.0,1.0,0,0.03,100000,3.0
0.0,0.0,1,0.03,100000,1.0
0.010562171,0.05,1,0.03,100000,1.0
0.026698722,0.1,1,0.03,100000,1.0
0.054461863,0.15000000000000002,1,0.03,100000,1.0
0.09203662,0.2,1,0.03,100000,1.0
0.1348532,0.25,1,0.03,100000,1.0
0.1786266,0.30000000000000004,1,0.03,100000,1.0
0.21712239,0.35000000000000003,1,0.03,100000,1.0
0.26406944,0.4,1,0.03,100000,1.0
0.3129211,0.45,1,0.03,100000,1.0
0.37444314,0.5,1,0.03,100000,1.0
0.44277167,0.55,1,0.03,100000,1.0
0.5121564,0.6000000000000001,1,0.03,100000,1.0
0.57519156,0.65,1,0.03,100000,1.0
0.6428598,0.7000000000000001,1,0.03,100000,1.0
0.7376528,0.75,1,0.03,100000,1.0
0.8167432,0.8,1,0.03,100000,1.0
0.893731,0.8500000000000001,1,0.03,100000,1.0
0.96498746,0.9,1,0.03,100000,1.0
0.9901409,0.9500000000000001,1,0.03,100000,1.0
1.0,1.0,1,0.03,100000,1.0
0.0,0.0,1,0.03,100000,2.0
0.034673307,0.05,1,0.03,100000,2.0
0.06906934,0.1,1,0.03,100000,2.0
0.108842134,0.15000000000000002,1,0.03,100000,2.0
0.16419162,0.2,1,0.03,100000,2.0
0.23726168,0.25,1,0.03,100000,2.0
0.31971073,0.30000000000000004,1,0.03,100000,2.0
0.4150941,0.35000000000000003,1,0.03,100000,2.0
0.52379656,0.4,1,0.03,100000,2.0
0.6131223,0.45,1,0.03,100000,2.0
0.70279723,0.5,1,0.03,100000,2.0
0.7823829,0.55,1,0.03,100000,2.0
0.8507561,0.6000000000000001,1,0.03,100000,2.0
0.89760834,0.65,1,0.03,100000,2.0
0.93260187,0.7000000000000001,1,0.03,100000,2.0
0.9587227,0.75,1,0.03,100000,2.0
0.973122,0.8,1,0.03,100000,2.0
0.9842699,0.8500000000000001,1,0.03,100000,2.0
0.99016947,0.9,1,0.03,100000,2.0
0.99480677,0.9500000000000001,1,0.03,100000,2.0
1.0,1.0,1,0.03,100000,2.0
0.0,0.0,1,0.03,100000,3.0
0.0316009,0.05,1,0.03,100000,3.0
0.06834157,0.1,1,0.03,100000,3.0
0.1069784,0.15000000000000002,1,0.03,100000,3.0
0.16287866,0.2,1,0.03,100000,3.0
0.24574141,0.25,1,0.03,100000,3.0
0.3342572,0.30000000000000004,1,0.03,100000,3.0
0.44531077,0.35000000000000003,1,0.03,100000,3.0
0.5492019,0.4,1,0.03,100000,3.0
0.6421066,0.45,1,0.03,100000,3.0
0.73968005,0.5,1,0.03,100000,3.0
0.8103533,0.55,1,0.03,100000,3.0
0.8723514,0.6000000000000001,1,0.03,100000,3.0
0.90744674,0.65,1,0.03,100000,3.0
0.9385406,0.7000000000000001,1,0.03,100000,3.0
0.96353865,0.75,1,0.03,100000,3.0
0.97776985,0.8,1,0.03,100000,3.0
0.98659825,0.8500000000000001,1,0.03,100000,3.0
0.9936027,0.9,1,0.03,100000,3.0
0.99769455,0.9500000000000001,1,0.03,100000,3.0
1.0,1.0,1,0.03,100000,3.0
0.0,0.0,2,0.03,100000,1.0
0.25086102,0.05,2,0.03,100000,1.0
0.32998633,0.1,2,0.03,100000,1.0
0.3940411,0.15000000000000002,2,0.03,100000,1.0
0.44695613,0.2,2,0.03,100000,1.0
0.4838922,0.25,2,0.03,100000,1.0
0.5138073,0.30000000000000004,2,0.03,100000,1.0
0.5390344,0.35000000000000003,2,0.03,100000,1.0
0.560017,0.4,2,0.03,100000,1.0
0.581787,0.45,2,0.03,100000,1.0
0.6082347,0.5,2,0.03,100000,1.0
0.6411855,0.55,2,0.03,100000,1.0
0.6657756,0.6000000000000001,2,0.03,100000,1.0
0.69808793,0.65,2,0.03,100000,1.0
0.723458,0.7000000000000001,2,0.03,100000,1.0
0.74862015,0.75,2,0.03,100000,1.0
0.7834075,0.8,2,0.03,100000,1.0
0.819479,0.8500000000000001,2,0.03,100000,1.0
0.8608869,0.9,2,0.03,100000,1.0
0.905935,0.9500000000000001,2,0.03,100000,1.0
1.0,1.0,2,0.03,100000,1.0
0.0,0.0,2,0.03,100000,2.0
0.45402095,0.05,2,0.03,100000,2.0
0.5395008,0.1,2,0.03,100000,2.0
0.5914723,0.15000000000000002,2,0.03,100000,2.0
0.6272945,0.2,2,0.03,100000,2.0
0.65629417,0.25,2,0.03,100000,2.0
0.6851698,0.30000000000000004,2,0.03,100000,2.0
0.71612895,0.35000000000000003,2,0.03,100000,2.0
0.7467742,0.4,2,0.03,100000,2.0
0.7794011,0.45,2,0.03,100000,2.0
0.8128931,0.5,2,0.03,100000,2.0
0.85072196,0.55,2,0.03,100000,2.0
0.8776841,0.6000000000000001,2,0.03,100000,2.0
0.89840525,0.65,2,0.03,100000,2.0
0.92092204,0.7000000000000001,2,0.03,100000,2.0
0.9396304,0.75,2,0.03,100000,2.0
0.95692104,0.8,2,0.03,100000,2.0
0.96795267,0.8500000000000001,2,0.03,100000,2.0
0.9807111,0.9,2,0.03,100000,2.0
0.98601735,0.9500000000000001,2,0.03,100000,2.0
1.0,1.0,2,0.03,100000,2.0
0.0,0.0,2,0.03,100000,3.0
0.6916638,0.05,2,0.03,100000,3.0
0.7186711,0.1,2,0.03,100000,3.0
0.7372833,0.15000000000000002,2,0.03,100000,3.0
0.7509841,0.2,2,0.03,100000,3.0
0.76691633,0.25,2,0.03,100000,3.0
0.77990204,0.30000000000000004,2,0.03,100000,3.0
0.7912559,0.35000000000000003,2,0.03,100000,3.0
0.806022,0.4,2,0.03,100000,3.0
0.8282451,0.45,2,0.03,100000,3.0
0.85540384,0.5,2,0.03,100000,3.0
0.8841255,0.55,2,0.03,100000,3.0
0.9095544,0.6000000000000001,2,0.03,100000,3.0
0.93280625,0.65,2,0.03,100000,3.0
0.95451134,0.7000000000000001,2,0.03,100000,3.0
0.9717316,0.75,2,0.03,100000,3.0
0.9817626,0.8,2,0.03,100000,3.0
0.9859572,0.8500000000000001,2,0.03,100000,3.0
0.99245065,0.9,2,0.03,100000,3.0
0.99941176,0.9500000000000001,2,0.03,100000,3.0
1.0,1.0,2,0.03,100000,3.0
0.0,0.0,3,0.03,100000,1.0
0.09788032,0.05,3,0.03,100000,1.0
0.21873789,0.1,3,0.03,100000,1.0
0.3153038,0.15000000000000002,3,0.03,100000,1.0
0.39796558,0.2,3,0.03,100000,1.0
0.46463236,0.25,3,0.03,100000,1.0
0.5365197,0.30000000000000004,3,0.03,100000,1.0
0.5977376,0.35000000000000003,3,0.03,100000,1.0
0.6559545,0.4,3,0.03,100000,1.0
0.70654404,0.45,3,0.03,100000,1.0
0.7588605,0.5,3,0.03,100000,1.0
0.79836655,0.55,3,0.03,100000,1.0
0.8398192,0.6000000000000001,3,0.03,100000,1.0
0.8705733,0.65,3,0.03,100000,1.0
0.8939829,0.7000000000000001,3,0.03,100000,1.0
0.9210112,0.75,3,0.03,100000,1.0
0.9375217,0.8,3,0.03,100000,1.0
0.9547792,0.8500000000000001,3,0.03,100000,1.0
0.9726182,0.9,3,0.03,100000,1.0
0.9873721,0.9500000000000001,3,0.03,100000,1.0
1.0,1.0,3,0.03,100000,1.0
0.0,0.0,3,0.03,100000,2.0
0.036339708,0.05,3,0.03,100000,2.0
0.0929437,0.1,3,0.03,100000,2.0
0.172773,0.15000000000000002,3,0.03,100000,2.0
0.24632344,0.2,3,0.03,100000,2.0
0.33424127,0.25,3,0.03,100000,2.0
0.4246575,0.30000000000000004,3,0.03,100000,2.0
0.53047407,0.35000000000000003,3,0.03,100000,2.0
0.6215894,0.4,3,0.03,100000,2.0
0.69164604,0.45,3,0.03,100000,2.0
0.74805677,0.5,3,0.03,100000,2.0
0.8004046,0.55,3,0.03,100000,2.0
0.84701055,0.6000000000000001,3,0.03,100000,2.0
0.8875135,0.65,3,0.03,100000,2.0
0.91899145,0.7000000000000001,3,0.03,100000,2.0
0.9432882,0.75,3,0.03,100000,2.0
0.9615529,0.8,3,0.03,100000,2.0
0.9814461,0.8500000000000001,3,0.03,100000,2.0
0.9959942,0.9,3,0.03,100000,2.0
0.99941146,0.9500000000000001,3,0.03,100000,2.0
1.0,1.0,3,0.03,100000,2.0
0.0,0.0,3,0.03,100000,3.0
0.014542041,0.05,3,0.03,100000,3.0
0.0367753,0.1,3,0.03,100000,3.0
0.0945664,0.15000000000000002,3,0.03,100000,3.0
0.1546935,0.2,3,0.03,100000,3.0
0.23706578,0.25,3,0.03,100000,3.0
0.33897683,0.30000000000000004,3,0.03,100000,3.0
0.44927624,0.35000000000000003,3,0.03,100000,3.0
0.5640784,0.4,3,0.03,100000,3.0
0.6462789,0.45,3,0.03,100000,3.0
0.7216195,0.5,3,0.03,100000,3.0
0.78193516,0.55,3,0.03,100000,3.0
0.8403413,0.6000000000000001,3,0.03,100000,3.0
0.8839298,0.65,3,0.03,100000,3.0
0.9257607,0.7000000000000001,3,0.03,100000,3.0
0.9498688,0.75,3,0.03,100000,3.0
0.96809924,0.8,3,0.03,100000,3.0
0.98370486,0.8500000000000001,3,0.03,100000,3.0
0.9982943,0.9,3,0.03,100000,3.0
0.99941146,0.9500000000000001,3,0.03,100000,3.0
1.0,1.0,3,0.03,100000,3.0
0.0,0.0,4,0.03,100000,1.0
0.40730286,0.05,4,0.03,100000,1.0
0.5469651,0.1,4,0.03,100000,1.0
0.62149405,0.15000000000000002,4,0.03,100000,1.0
0.6825363,0.2,4,0.03,100000,1.0
0.7214621,0.25,4,0.03,100000,1.0
0.75527185,0.30000000000000004,4,0.03,100000,1.0
0.78049535,0.35000000000000003,4,0.03,100000,1.0
0.8111201,0.4,4,0.03,100000,1.0
0.84436196,0.45,4,0.03,100000,1.0
0.8643469,0.5,4,0.03,100000,1.0
0.8888124,0.55,4,0.03,100000,1.0
0.9065533,0.6000000000000001,4,0.03,100000,1.0
0.92087144,0.65,4,0.03,100000,1.0
0.9381921,0.7000000000000001,4,0.03,100000,1.0
0.9525319,0.75,4,0.03,100000,1.0
0.9732181,0.8,4,0.03,100000,1.0
0.9832546,0.8500000000000001,4,0.03,100000,1.0
0.99197185,0.9,4,0.03,100000,1.0
0.9971838,0.9500000000000001,4,0.03,100000,1.0
1.0,1.0,4,0.03,100000,1.0
0.0,0.0,4,0.03,100000,2.0
0.5025263,0.05,4,0.03,100000,2.0
0.5704253,0.1,4,0.03,100000,2.0
0.61498576,0.15000000000000002,4,0.03,100000,2.0
0.6479574,0.2,4,0.03,100000,2.0
0.6734517,0.25,4,0.03,100000,2.0
0.7053826,0.30000000000000004,4,0.03,100000,2.0
0.7391285,0.35000000000000003,4,0.03,100000,2.0
0.76563615,0.4,4,0.03,100000,2.0
0.7910248,0.45,4,0.03,100000,2.0
0.82721204,0.5,4,0.03,100000,2.0
0.8616711,0.55,4,0.03,100000,2.0
0.8886173,0.6000000000000001,4,0.03,100000,2.0
0.91938615,0.65,4,0.03,100000,2.0
0.94386154,0.7000000000000001,4,0.03,100000,2.0
0.9575421,0.75,4,0.03,100000,2.0
0.9751385,0.8,4,0.03,100000,2.0
0.98796314,0.8500000000000001,4,0.03,100000,2.0
0.9954727,0.9,4,0.03,100000,2.0
0.99943924,0.9500000000000001,4,0.03,100000,2.0
1.0,1.0,4,0.03,100000,2.0
0.0,0.0,4,0.03,100000,3.0
0.49317482,0.05,4,0.03,100000,3.0
0.5601586,0.1,4,0.03,100000,3.0
0.60201806,0.15000000000000002,4,0.03,100000,3.0
0.64012945,0.2,4,0.03,100000,3.0
0.66368914,0.25,4,0.03,100000,3.0
0.6978225,0.30000000000000004,4,0.03,100000,3.0
0.73145324,0.35000000000000003,4,0.03,100000,3.0
0.760454,0.4,4,0.03,100000,3.0
0.790717,0.45,4,0.03,100000,3.0
0.82721484,0.5,4,0.03,100000,3.0
0.8653207,0.55,4,0.03,100000,3.0
0.89968395,0.6000000000000001,4,0.03,100000,3.0
0.9273009,0.65,4,0.03,100000,3.0
0.9533194,0.7000000000000001,4,0.03,100000,3.0
0.97163624,0.75,4,0.03,100000,3.0
0.9884292,0.8,4,0.03,100000,3.0
0.9943103,0.8500000000000001,4,0.03,100000,3.0
0.99777436,0.9,4,0.03,100000,3.0
0.9989047,0.9500000000000001,4,0.03,100000,3.0
1.0,1.0,4,0.03,100000,3.0
0.0,0.0,5,0.03,100000,1.0
0.2160387,0.05,5,0.03,100000,1.0
0.29753464,0.1,5,0.03,100000,1.0
0.37154186,0.15000000000000002,5,0.03,100000,1.0
0.4307146,0.2,5,0.03,100000,1.0
0.47234735,0.25,5,0.03,100000,1.0
0.5165962,0.30000000000000004,5,0.03,100000,1.0
0.56135714,0.35000000000000003,5,0.03,100000,1.0
0.602646,0.4,5,0.03,100000,1.0
0.64181536,0.45,5,0.03,100000,1.0
0.6820861,0.5,5,0.03,100000,1.0
0.71334654,0.55,5,0.03,100000,1.0
0.7563651,0.6000000000000001,5,0.03,100000,1.0
0.7904938,0.65,5,0.03,100000,1.0
0.82465404,0.7000000000000001,5,0.03,100000,1.0
0.8633776,0.75,5,0.03,100000,1.0
0.8930634,0.8,5,0.03,100000,1.0
0.9122097,0.8500000000000001,5,0.03,100000,1.0
0.9451577,0.9,5,0.03,100000,1.0
0.97282594,0.9500000000000001,5,0.03,100000,1.0
1.0,1.0,5,0.03,100000,1.0
0.0,0.0,5,0.03,100000,2.0
0.15696992,0.05,5,0.03,100000,2.0
0.24196257,0.1,5,0.03,100000,2.0
0.31197068,0.15000000000000002,5,0.03,100000,2.0
0.3689763,0.2,5,0.03,100000,2.0
0.43028715,0.25,5,0.03,100000,2.0
0.4899257,0.30000000000000004,5,0.03,100000,2.0
0.54490787,0.35000000000000003,5,0.03,100000,2.0
0.59774977,0.4,5,0.03,100000,2.0
0.6437601,0.45,5,0.03,100000,2.0
0.69731253,0.5,5,0.03,100000,2.0
0.7473805,0.55,5,0.03,100000,2.0
0.79463816,0.6000000000000001,5,0.03,100000,2.0
0.8368561,0.65,5,0.03,100000,2.0
0.8751167,0.7000000000000001,5,0.03,100000,2.0
0.91328543,0.75,5,0.03,100000,2.0
0.93433887,0.8,5,0.03,100000,2.0
0.95465165,0.8500000000000001,5,0.03,100000,2.0
0.977782,0.9,5,0.03,100000,2.0
0.99422157,0.9500000000000001,5,0.03,100000,2.0
1.0,1.0,5,0.03,100000,2.0
0.0,0.0,5,0.03,100000,3.0
0.09969345,0.05,5,0.03,100000,3.0
0.17222637,0.1,5,0.03,100000,3.0
0.25504214,0.15000000000000002,5,0.03,100000,3.0
0.32288003,0.2,5,0.03,100000,3.0
0.38401508,0.25,5,0.03,100000,3.0
0.4483871,0.30000000000000004,5,0.03,100000,3.0
0.5221678,0.35000000000000003,5,0.03,100000,3.0
0.5850049,0.4,5,0.03,100000,3.0
0.64643544,0.45,5,0.03,100000,3.0
0.7148844,0.5,5,0.03,100000,3.0
0.76857966,0.55,5,0.03,100000,3.0
0.8169941,0.6000000000000001,5,0.03,100000,3.0
0.86699927,0.65,5,0.03,100000,3.0
0.9081847,0.7000000000000001,5,0.03,100000,3.0
0.93192804,0.75,5,0.03,100000,3.0
0.9544789,0.8,5,0.03,100000,3.0
0.9772327,0.8500000000000001,5,0.03,100000,3.0
0.9918434,0.9,5,0.03,100000,3.0
0.99827015,0.9500000000000001,5,0.03,100000,3.0
1.0,1.0,5,0.03,100000,3.0
0.0,0.0,6,0.03,100000,1.0
0.12221927,0.05,6,0.03,100000,1.0
0.1615436,0.1,6,0.03,100000,1.0
0.20555425,0.15000000000000002,6,0.03,100000,1.0
0.23651297,0.2,6,0.03,100000,1.0
0.2532444,0.25,6,0.03,100000,1.0
0.27679056,0.30000000000000004,6,0.03,100000,1.0
0.29844952,0.35000000000000003,6,0.03,100000,1.0
0.32047594,0.4,6,0.03,100000,1.0
0.3405619,0.45,6,0.03,100000,1.0
0.372068,0.5,6,0.03,100000,1.0
0.40190628,0.55,6,0.03,100000,1.0
0.42999807,0.6000000000000001,6,0.03,100000,1.0
0.46807754,0.65,6,0.03,100000,1.0
0.4931328,0.7000000000000001,6,0.03,100000,1.0
0.53510666,0.75,6,0.03,100000,1.0
0.57066256,0.8,6,0.03,100000,1.0
0.628347,0.8500000000000001,6,0.03,100000,1.0
0.68644285,0.9,6,0.03,100000,1.0
0.7576481,0.9500000000000001,6,0.03,100000,1.0
0.9995119,1.0,6,0.03,100000,1.0
0.0,0.0,6,0.03,100000,2.0
0.23409274,0.05,6,0.03,100000,2.0
0.28298324,0.1,6,0.03,100000,2.0
0.3167169,0.15000000000000002,6,0.03,100000,2.0
0.34224734,0.2,6,0.03,100000,2.0
0.36705747,0.25,6,0.03,100000,2.0
0.39186224,0.30000000000000004,6,0.03,100000,2.0
0.41406137,0.35000000000000003,6,0.03,100000,2.0
0.44451672,0.4,6,0.03,100000,2.0
0.4744466,0.45,6,0.03,100000,2.0
0.50128835,0.5,6,0.03,100000,2.0
0.52924794,0.55,6,0.03,100000,2.0
0.5634467,0.6000000000000001,6,0.03,100000,2.0
0.59470904,0.65,6,0.03,100000,2.0
0.6377404,0.7000000000000001,6,0.03,100000,2.0
0.6723936,0.75,6,0.03,100000,2.0
0.70624775,0.8,6,0.03,100000,2.0
0.7418854,0.8500000000000001,6,0.03,100000,2.0
0.78669983,0.9,6,0.03,100000,2.0
0.8268977,0.9500000000000001,6,0.03,100000,2.0
1.0,1.0,6,0.03,100000,2.0
0.0,0.0,6,0.03,100000,3.0
0.34311068,0.05,6,0.03,100000,3.0
0.40337357,0.1,6,0.03,100000,3.0
0.43559727,0.15000000000000002,6,0.03,100000,3.0
0.46194747,0.2,6,0.03,100000,3.0
0.49395233,0.25,6,0.03,100000,3.0
0.5207796,0.30000000000000004,6,0.03,100000,3.0
0.5521169,0.35000000000000003,6,0.03,100000,3.0
0.57900214,0.4,6,0.03,100000,3.0
0.61261183,0.45,6,0.03,100000,3.0
0.64169955,0.5,6,0.03,100000,3.0
0.67332435,0.55,6,0.03,100000,3.0
0.70123494,0.6000000000000001,6,0.03,100000,3.0
0.7413352,0.65,6,0.03,100000,3.0
0.7769331,0.7000000000000001,6,0.03,100000,3.0
0.80864847,0.75,6,0.03,100000,3.0
0.84794694,0.8,6,0.03,100000,3.0
0.89452887,0.8500000000000001,6,0.03,100000,3.0
0.9364879,0.9,6,0.03,100000,3.0
0.9789706,0.9500000000000001,6,0.03,100000,3.0
1.0,1.0,6,0.03,100000,3.0
0.0,0.0,7,0.03,100000,1.0
0.011181614,0.05,7,0.03,100000,1.0
0.020114066,0.1,7,0.03,100000,1.0
0.05251253,0.15000000000000002,7,0.03,100000,1.0
0.10665762,0.2,7,0.03,100000,1.0
0.19529146,0.25,7,0.03,100000,1.0
0.3035684,0.30000000000000004,7,0.03,100000,1.0
0.41385162,0.35000000000000003,7,0.03,100000,1.0
0.50457776,0.4,7,0.03,100000,1.0
0.5803088,0.45,7,0.03,100000,1.0
0.6612337,0.5,7,0.03,100000,1.0
0.71634454,0.55,7,0.03,100000,1.0
0.7779111,0.6000000000000001,7,0.03,100000,1.0
0.8191277,0.65,7,0.03,100000,1.0
0.8652437,0.7000000000000001,7,0.03,100000,1.0
0.897344,0.75,7,0.03,100000,1.0
0.92538923,0.8,7,0.03,100000,1.0
0.9465531,0.8500000000000001,7,0.03,100000,1.0
0.9646791,0.9,7,0.03,100000,1.0
0.98174196,0.9500000000000001,7,0.03,100000,1.0
1.0,1.0,7,0.03,100000,1.0
0.0,0.0,7,0.03,100000,2.0
0.010348427,0.05,7,0.03,100000,2.0
0.038336296,0.1,7,0.03,100000,2.0
0.12921882,0.15000000000000002,7,0.03,100000,2.0
0.28201112,0.2,7,0.03,100000,2.0
0.40573668,0.25,7,0.03,100000,2.0
0.5188608,0.30000000000000004,7,0.03,100000,2.0
0.61458576,0.35000000000000003,7,0.03,100000,2.0
0.67738885,0.4,7,0.03,100000,2.0
0.7299958,0.45,7,0.03,100000,2.0
0.7675701,0.5,7,0.03,100000,2.0
0.81575817,0.55,7,0.03,100000,2.0
0.84953153,0.6000000000000001,7,0.03,100000,2.0
0.8801763,0.65,7,0.03,100000,2.0
0.90087855,0.7000000000000001,7,0.03,100000,2.0
0.9273086,0.75,7,0.03,100000,2.0
0.94947207,0.8,7,0.03,100000,2.0
0.9731998,0.8500000000000001,7,0.03,100000,2.0
0.98352367,0.9,7,0.03,100000,2.0
0.9967936,0.9500000000000001,7,0.03,100000,2.0
1.0,1.0,7,0.03,100000,2.0
0.0,0.0,7,0.03,100000,3.0
0.0033120485,0.05,7,0.03,100000,3.0
0.021608401,0.1,7,0.03,100000,3.0
0.07247297,0.15000000000000002,7,0.03,100000,3.0
0.15952553,0.2,7,0.03,100000,3.0
0.2668743,0.25,7,0.03,100000,3.0
0.39303422,0.30000000000000004,7,0.03,100000,3.0
0.5159567,0.35000000000000003,7,0.03,100000,3.0
0.6184147,0.4,7,0.03,100000,3.0
0.708215,0.45,7,0.03,100000,3.0
0.7811395,0.5,7,0.03,100000,3.0
0.83390856,0.55,7,0.03,100000,3.0
0.8740609,0.6000000000000001,7,0.03,100000,3.0
0.9010318,0.65,7,0.03,100000,3.0
0.9273693,0.7000000000000001,7,0.03,100000,3.0
0.95076805,0.75,7,0.03,100000,3.0
0.96871436,0.8,7,0.03,100000,3.0
0.983359,0.8500000000000001,7,0.03,100000,3.0
0.9939149,0.9,7,0.03,100000,3.0
0.9984189,0.9500000000000001,7,0.03,100000,3.0
1.0,1.0,7,0.03,100000,3.0
0.0,0.0,8,0.03,100000,1.0
0.20418936,0.05,8,0.03,100000,1.0
0.30411795,0.1,8,0.03,100000,1.0
0.39714718,0.15000000000000002,8,0.03,100000,1.0
0.46281916,0.2,8,0.03,100000,1.0
0.52380615,0.25,8,0.03,100000,1.0
0.58195096,0.30000000000000004,8,0.03,100000,1.0
0.6346746,0.35000000000000003,8,0.03,100000,1.0
0.6881238,0.4,8,0.03,100000,1.0
0.7272494,0.45,8,0.03,100000,1.0
0.7611392,0.5,8,0.03,100000,1.0
0.79697484,0.55,8,0.03,100000,1.0
0.8317112,0.6000000000000001,8,0.03,100000,1.0
0.8644851,0.65,8,0.03,100000,1.0
0.88630265,0.7000000000000001,8,0.03,100000,1.0
0.90331197,0.75,8,0.03,100000,1.0
0.9210667,0.8,8,0.03,100000,1.0
0.95328796,0.8500000000000001,8,0.03,100000,1.0
0.97278225,0.9,8,0.03,100000,1.0
0.992309,0.9500000000000001,8,0.03,100000,1.0
1.0,1.0,8,0.03,100000,1.0
0.0,0.0,8,0.03,100000,2.0
0.21346162,0.05,8,0.03,100000,2.0
0.3476658,0.1,8,0.03,100000,2.0
0.44250584,0.15000000000000002,8,0.03,100000,2.0
0.51384807,0.2,8,0.03,100000,2.0
0.5757195,0.25,8,0.03,100000,2.0
0.6311831,0.30000000000000004,8,0.03,100000,2.0
0.675488,0.35000000000000003,8,0.03,100000,2.0
0.7205928,0.4,8,0.03,100000,2.0
0.76218295,0.45,8,0.03,100000,2.0
0.79682827,0.5,8,0.03,100000,2.0
0.8299194,0.55,8,0.03,100000,2.0
0.86247844,0.6000000000000001,8,0.03,100000,2.0
0.88805145,0.65,8,0.03,100000,2.0
0.9136158,0.7000000000000001,8,0.03,100000,2.0
0.9488116,0.75,8,0.03,100000,2.0
0.9651228,0.8,8,0.03,100000,2.0
0.9867738,0.8500000000000001,8,0.03,100000,2.0
0.99620426,0.9,8,0.03,100000,2.0
1.0,0.9500000000000001,8,0.03,100000,2.0
1.0,1.0,8,0.03,100000,2.0
0.0,0.0,8,0.03,100000,3.0
0.18862973,0.05,8,0.03,100000,3.0
0.31155083,0.1,8,0.03,100000,3.0
0.4093161,0.15000000000000002,8,0.03,100000,3.0
0.48826236,0.2,8,0.03,100000,3.0
0.5566504,0.25,8,0.03,100000,3.0
0.60885364,0.30000000000000004,8,0.03,100000,3.0
0.65304893,0.35000000000000003,8,0.03,100000,3.0
0.70289594,0.4,8,0.03,100000,3.0
0.7464795,0.45,8,0.03,100000,3.0
0.7979899,0.5,8,0.03,100000,3.0
0.8382702,0.55,8,0.03,100000,3.0
0.8671072,0.6000000000000001,8,0.03,100000,3.0
0.89973396,0.65,8,0.03,100000,3.0
0.9381216,0.7000000000000001,8,0.03,100000,3.0
0.9594247,0.75,8,0.03,100000,3.0
0.9797993,0.8,8,0.03,100000,3.0
0.9921766,0.8500000000000001,8,0.03,100000,3.0
0.9977603,0.9,8,0.03,100000,3.0
1.0,0.9500000000000001,8,0.03,100000,3.0
1.0,1.0,8,0.03,100000,3.0
0.0,0.0,9,0.03,100000,1.0
0.7071945,0.05,9,0.03,100000,1.0
0.7855147,0.1,9,0.03,100000,1.0
0.8124917,0.15000000000000002,9,0.03,100000,1.0
0.8342591,0.2,9,0.03,100000,1.0
0.8518418,0.25,9,0.03,100000,1.0
0.8719186,0.30000000000000004,9,0.03,100000,1.0
0.8855909,0.35000000000000003,9,0.03,100000,1.0
0.8952268,0.4,9,0.03,100000,1.0
0.90650755,0.45,9,0.03,100000,1.0
0.9197113,0.5,9,0.03,100000,1.0
0.9327109,0.55,9,0.03,100000,1.0
