w_signal	w_4b_cut	seed	signal_ratio	n_3b
0.5292029	0.45	70	0.03	100000
0.6124147	0.5	70	0.03	100000
0.6860282	0.55	70	0.03	100000
0.7706117	0.6000000000000001	70	0.03	100000
0.8295838	0.6500000000000001	70	0.03	100000
0.88978976	0.7000000000000001	70	0.03	100000
0.92959315	0.7500000000000001	70	0.03	100000
0.9585116	0.8	70	0.03	100000
0.98453796	0.8500000000000001	70	0.03	100000
0.99125695	0.9000000000000001	70	0.03	100000
1.0000004	0.9500000000000001	70	0.03	100000
0.2672397	0.05	70	0.04	100000
0.39570788	0.1	70	0.04	100000
0.47468993	0.15000000000000002	70	0.04	100000
0.5362834	0.2	70	0.04	100000
0.6110882	0.25	70	0.04	100000
0.6615351	0.3	70	0.04	100000
0.7059807	0.35000000000000003	70	0.04	100000
0.7485119	0.4	70	0.04	100000
0.7810518	0.45	70	0.04	100000
0.82498246	0.5	70	0.04	100000
0.8521308	0.55	70	0.04	100000
0.8839397	0.6000000000000001	70	0.04	100000
0.9107798	0.6500000000000001	70	0.04	100000
0.9340325	0.7000000000000001	70	0.04	100000
0.9553253	0.7500000000000001	70	0.04	100000
0.9666839	0.8	70	0.04	100000
0.97813624	0.8500000000000001	70	0.04	100000
0.9925603	0.9000000000000001	70	0.04	100000
0.9941568	0.9500000000000001	70	0.04	100000
0.33720583	0.05	70	0.05	100000
0.43569213	0.1	70	0.05	100000
0.5264025	0.15000000000000002	70	0.05	100000
0.59575176	0.2	70	0.05	100000
0.6450001	0.25	70	0.05	100000
0.69644076	0.3	70	0.05	100000
0.73438674	0.35000000000000003	70	0.05	100000
0.76624626	0.4	70	0.05	100000
0.8137523	0.45	70	0.05	100000
0.84602475	0.5	70	0.05	100000
0.8751139	0.55	70	0.05	100000
0.9133374	0.6000000000000001	70	0.05	100000
0.9433642	0.6500000000000001	70	0.05	100000
0.96115863	0.7000000000000001	70	0.05	100000
0.9788637	0.7500000000000001	70	0.05	100000
0.9870592	0.8	70	0.05	100000
0.9950179	0.8500000000000001	70	0.05	100000
0.9976056	0.9000000000000001	70	0.05	100000
1.0	0.9500000000000001	70	0.05	100000
0.0	0.05	71	0.01	100000
0.0	0.1	71	0.01	100000
0.0	0.15000000000000002	71	0.01	100000
0.028225103	0.2	71	0.01	100000
0.076888934	0.25	71	0.01	100000
0.1311177	0.3	71	0.01	100000
0.2547103	0.35000000000000003	71	0.01	100000
0.37082654	0.4	71	0.01	100000
0.47203732	0.45	71	0.01	100000
0.58657897	0.5	71	0.01	100000
0.6928553	0.55	71	0.01	100000
0.7443161	0.6000000000000001	71	0.01	100000
0.8017146	0.6500000000000001	71	0.01	100000
0.8544433	0.7000000000000001	71	0.01	100000
0.91279477	0.7500000000000001	71	0.01	100000
0.96376854	0.8	71	0.01	100000
0.9824152	0.8500000000000001	71	0.01	100000
0.9999998	0.9000000000000001	71	0.01	100000
0.9999998	0.9500000000000001	71	0.01	100000
0.0	0.05	71	0.02	100000
0.0	0.1	71	0.02	100000
0.0073393225	0.15000000000000002	71	0.02	100000
0.04232233	0.2	71	0.02	100000
0.08628235	0.25	71	0.02	100000
0.16026719	0.3	71	0.02	100000
0.26478913	0.35000000000000003	71	0.02	100000
0.3919569	0.4	71	0.02	100000
0.47960955	0.45	71	0.02	100000
0.5693669	0.5	71	0.02	100000
0.66653657	0.55	71	0.02	100000
0.741319	0.6000000000000001	71	0.02	100000
0.8264668	0.6500000000000001	71	0.02	100000
0.8852683	0.7000000000000001	71	0.02	100000
0.9284224	0.7500000000000001	71	0.02	100000
0.9758039	0.8	71	0.02	100000
0.9865916	0.8500000000000001	71	0.02	100000
0.9934877	0.9000000000000001	71	0.02	100000
0.99706644	0.9500000000000001	71	0.02	100000
0.62601453	0.05	16	0.02	1000000
0.7628595	0.1	16	0.02	1000000
0.8185963	0.15000000000000002	16	0.02	1000000
0.8485886	0.2	16	0.02	1000000
0.87288845	0.25	16	0.02	1000000
0.89734626	0.3	16	0.02	1000000
0.9148429	0.35000000000000003	16	0.02	1000000
0.9293103	0.4	16	0.02	1000000
0.9375697	0.45	16	0.02	1000000
0.9488744	0.5	16	0.02	1000000
0.95868737	0.55	16	0.02	1000000
0.9673391	0.6000000000000001	16	0.02	1000000
0.97574335	0.6500000000000001	16	0.02	1000000
0.9814667	0.7000000000000001	16	0.02	1000000
0.98694193	0.7500000000000001	16	0.02	1000000
0.9913001	0.8	16	0.02	1000000
0.9945528	0.8500000000000001	16	0.02	1000000
0.9975197	0.9000000000000001	16	0.02	1000000
0.99883646	0.9500000000000001	16	0.02	1000000
0.0025976957	0.05	71	0.03	100000
0.017937962	0.1	71	0.03	100000
0.051569052	0.15000000000000002	71	0.03	100000
0.11730128	0.2	71	0.03	100000
0.17856477	0.25	71	0.03	100000
0.25622416	0.3	71	0.03	100000
0.36388797	0.35000000000000003	71	0.03	100000
0.463905	0.4	71	0.03	100000
0.5574531	0.45	71	0.03	100000
0.63901514	0.5	71	0.03	100000
0.7155976	0.55	71	0.03	100000
0.78900474	0.6000000000000001	71	0.03	100000
0.86333543	0.6500000000000001	71	0.03	100000
0.9077982	0.7000000000000001	71	0.03	100000
0.95228	0.7500000000000001	71	0.03	100000
0.9801131	0.8	71	0.03	100000
0.99153	0.8500000000000001	71	0.03	100000
0.99589294	0.9000000000000001	71	0.03	100000
0.9981625	0.9500000000000001	71	0.03	100000
0.022719605	0.05	71	0.04	100000
0.05997221	0.1	71	0.04	100000
0.123737626	0.15000000000000002	71	0.04	100000
0.17801045	0.2	71	0.04	100000
0.24324836	0.25	71	0.04	100000
0.3452247	0.3	71	0.04	100000
0.46754062	0.35000000000000003	71	0.04	100000
0.56567436	0.4	71	0.04	100000
0.6494633	0.45	71	0.04	100000
0.7086373	0.5	71	0.04	100000
0.790492	0.55	71	0.04	100000
0.83736086	0.6000000000000001	71	0.04	100000
0.8793211	0.6500000000000001	71	0.04	100000
0.9197012	0.7000000000000001	71	0.04	100000
0.9345101	0.7500000000000001	71	0.04	100000
0.9608007	0.8	71	0.04	100000
0.9839419	0.8500000000000001	71	0.04	100000
0.99356526	0.9000000000000001	71	0.04	100000
0.99841624	0.9500000000000001	71	0.04	100000
0.14290315	0.05	71	0.05	100000
0.2347143	0.1	71	0.05	100000
0.30984417	0.15000000000000002	71	0.05	100000
0.3817998	0.2	71	0.05	100000
0.4485335	0.25	71	0.05	100000
0.51587266	0.3	71	0.05	100000
0.5947006	0.35000000000000003	71	0.05	100000
0.6631842	0.4	71	0.05	100000
0.7296023	0.45	71	0.05	100000
0.7768698	0.5	71	0.05	100000
0.8270139	0.55	71	0.05	100000
0.880706	0.6000000000000001	71	0.05	100000
0.9192116	0.6500000000000001	71	0.05	100000
0.9491931	0.7000000000000001	71	0.05	100000
0.9735136	0.7500000000000001	71	0.05	100000
0.99101704	0.8	71	0.05	100000
1.0000006	0.8500000000000001	71	0.05	100000
1.0000006	0.9000000000000001	71	0.05	100000
1.0000006	0.9500000000000001	71	0.05	100000
0.054295667	0.05	72	0.01	100000
0.09165639	0.1	72	0.01	100000
0.19694951	0.15000000000000002	72	0.01	100000
0.29463977	0.2	72	0.01	100000
0.35369045	0.25	72	0.01	100000
0.4503468	0.3	72	0.01	100000
0.5006804	0.35000000000000003	72	0.01	100000
0.5523568	0.4	72	0.01	100000
0.616087	0.45	72	0.01	100000
0.67512023	0.5	72	0.01	100000
0.7400086	0.55	72	0.01	100000
0.7618367	0.6000000000000001	72	0.01	100000
0.8047228	0.6500000000000001	72	0.01	100000
0.8689534	0.7000000000000001	72	0.01	100000
0.925449	0.7500000000000001	72	0.01	100000
0.93934023	0.8	72	0.01	100000
0.98652136	0.8500000000000001	72	0.01	100000
0.9935402	0.9000000000000001	72	0.01	100000
0.9935402	0.9500000000000001	72	0.01	100000
0.007959947	0.05	72	0.02	100000
0.015706189	0.1	72	0.02	100000
0.043324944	0.15000000000000002	72	0.02	100000
0.09745112	0.2	72	0.02	100000
0.16660807	0.25	72	0.02	100000
0.25829765	0.3	72	0.02	100000
0.32188874	0.35000000000000003	72	0.02	100000
0.429984	0.4	72	0.02	100000
0.51037925	0.45	72	0.02	100000
0.6314505	0.5	72	0.02	100000
0.69963163	0.55	72	0.02	100000
0.7934438	0.6000000000000001	72	0.02	100000
0.850593	0.6500000000000001	72	0.02	100000
0.89657867	0.7000000000000001	72	0.02	100000
0.94173366	0.7500000000000001	72	0.02	100000
0.9660708	0.8	72	0.02	100000
0.980041	0.8500000000000001	72	0.02	100000
0.98992205	0.9000000000000001	72	0.02	100000
0.9966883	0.9500000000000001	72	0.02	100000
0.081348576	0.05	72	0.03	100000
0.1470716	0.1	72	0.03	100000
0.19483593	0.15000000000000002	72	0.03	100000
0.24720858	0.2	72	0.03	100000
0.301053	0.25	72	0.03	100000
0.36518195	0.3	72	0.03	100000
0.4240818	0.35000000000000003	72	0.03	100000
0.46992174	0.4	72	0.03	100000
0.5419732	0.45	72	0.03	100000
0.6064096	0.5	72	0.03	100000
0.6677967	0.55	72	0.03	100000
0.7360459	0.6000000000000001	72	0.03	100000
0.7923063	0.6500000000000001	72	0.03	100000
0.85573334	0.7000000000000001	72	0.03	100000
0.91160995	0.7500000000000001	72	0.03	100000
0.9515567	0.8	72	0.03	100000
0.9673858	0.8500000000000001	72	0.03	100000
0.99152607	0.9000000000000001	72	0.03	100000
0.99796015	0.9500000000000001	72	0.03	100000
0.17462783	0.05	72	0.04	100000
0.2616535	0.1	72	0.04	100000
0.33066007	0.15000000000000002	72	0.04	100000
0.38192308	0.2	72	0.04	100000
0.45007658	0.25	72	0.04	100000
0.5066821	0.3	72	0.04	100000
0.5666804	0.35000000000000003	72	0.04	100000
0.624125	0.4	72	0.04	100000
0.68880075	0.45	72	0.04	100000
0.7627194	0.5	72	0.04	100000
0.8086204	0.55	72	0.04	100000
0.87096643	0.6000000000000001	72	0.04	100000
0.8969024	0.6500000000000001	72	0.04	100000
0.9210149	0.7000000000000001	72	0.04	100000
0.95525527	0.7500000000000001	72	0.04	100000
0.9804924	0.8	72	0.04	100000
0.9888985	0.8500000000000001	72	0.04	100000
0.99702185	0.9000000000000001	72	0.04	100000
0.99859864	0.9500000000000001	72	0.04	100000
0.62932277	0.05	72	0.05	100000
0.808661	0.1	72	0.05	100000
0.849646	0.15000000000000002	72	0.05	100000
0.8747001	0.2	72	0.05	100000
0.8886434	0.25	72	0.05	100000
0.8983919	0.3	72	0.05	100000
0.90382946	0.35000000000000003	72	0.05	100000
0.9106789	0.4	72	0.05	100000
0.92306995	0.45	72	0.05	100000
0.9271022	0.5	72	0.05	100000
0.9380012	0.55	72	0.05	100000
0.9393009	0.6000000000000001	72	0.05	100000
0.9502718	0.6500000000000001	72	0.05	100000
0.9624723	0.7000000000000001	72	0.05	100000
0.9733977	0.7500000000000001	72	0.05	100000
0.9869482	0.8	72	0.05	100000
0.99226713	0.8500000000000001	72	0.05	100000
0.99630034	0.9000000000000001	72	0.05	100000
0.9975927	0.9500000000000001	72	0.05	100000
0.0024745022	0.05	17	0.01	1000000
0.022635614	0.1	17	0.01	1000000
0.053933658	0.15000000000000002	17	0.01	1000000
0.09815573	0.2	17	0.01	1000000
0.16766751	0.25	17	0.01	1000000
0.24217504	0.3	17	0.01	1000000
0.32124528	0.35000000000000003	17	0.01	1000000
0.40515012	0.4	17	0.01	1000000
0.4909554	0.45	17	0.01	1000000
0.57071924	0.5	17	0.01	1000000
0.6456756	0.55	17	0.01	1000000
0.7177951	0.6000000000000001	17	0.01	1000000
0.788382	0.6500000000000001	17	0.01	1000000
0.8413084	0.7000000000000001	17	0.01	1000000
0.8912822	0.7500000000000001	17	0.01	1000000
0.93027085	0.8	17	0.01	1000000
0.961316	0.8500000000000001	17	0.01	1000000
0.9825724	0.9000000000000001	17	0.01	1000000
0.9961173	0.9500000000000001	17	0.01	1000000
0.0	0.05	73	0.01	100000
0.0074310843	0.1	73	0.01	100000
0.040289976	0.15000000000000002	73	0.01	100000
0.073019125	0.2	73	0.01	100000
0.12141355	0.25	73	0.01	100000
0.17889336	0.3	73	0.01	100000
0.23405515	0.35000000000000003	73	0.01	100000
0.30463213	0.4	73	0.01	100000
0.40548277	0.45	73	0.01	100000
0.4912969	0.5	73	0.01	100000
0.55960083	0.55	73	0.01	100000
0.65884596	0.6000000000000001	73	0.01	100000
0.7582792	0.6500000000000001	73	0.01	100000
0.8408622	0.7000000000000001	73	0.01	100000
0.90277106	0.7500000000000001	73	0.01	100000
0.9634595	0.8	73	0.01	100000
0.99319875	0.8500000000000001	73	0.01	100000
1.0	0.9000000000000001	73	0.01	100000
1.0	0.9500000000000001	73	0.01	100000
0.0	0.05	73	0.02	100000
0.004445701	0.1	73	0.02	100000
0.03937338	0.15000000000000002	73	0.02	100000
0.09087508	0.2	73	0.02	100000
0.16329344	0.25	73	0.02	100000
0.2252981	0.3	73	0.02	100000
0.27472234	0.35000000000000003	73	0.02	100000
0.3772789	0.4	73	0.02	100000
0.46813792	0.45	73	0.02	100000
0.5768031	0.5	73	0.02	100000
0.6773152	0.55	73	0.02	100000
0.7662713	0.6000000000000001	73	0.02	100000
0.81794876	0.6500000000000001	73	0.02	100000
0.8614983	0.7000000000000001	73	0.02	100000
0.9337345	0.7500000000000001	73	0.02	100000
0.9732329	0.8	73	0.02	100000
0.992021	0.8500000000000001	73	0.02	100000
0.99615884	0.9000000000000001	73	0.02	100000
1.0	0.9500000000000001	73	0.02	100000
0.0	0.05	73	0.03	100000
0.008215569	0.1	73	0.03	100000
0.022305572	0.15000000000000002	73	0.03	100000
0.05506669	0.2	73	0.03	100000
0.118078925	0.25	73	0.03	100000
0.19502576	0.3	73	0.03	100000
0.29669675	0.35000000000000003	73	0.03	100000
0.4069344	0.4	73	0.03	100000
0.50580823	0.45	73	0.03	100000
0.59743667	0.5	73	0.03	100000
0.6966395	0.55	73	0.03	100000
0.7987405	0.6000000000000001	73	0.03	100000
0.86140466	0.6500000000000001	73	0.03	100000
0.9047297	0.7000000000000001	73	0.03	100000
0.9397825	0.7500000000000001	73	0.03	100000
0.9724204	0.8	73	0.03	100000
0.98791754	0.8500000000000001	73	0.03	100000
0.9954735	0.9000000000000001	73	0.03	100000
1.0000002	0.9500000000000001	73	0.03	100000
0.020088252	0.05	73	0.04	100000
0.08328834	0.1	73	0.04	100000
0.13640228	0.15000000000000002	73	0.04	100000
0.22773495	0.2	73	0.04	100000
0.29923025	0.25	73	0.04	100000
0.37022954	0.3	73	0.04	100000
0.4449216	0.35000000000000003	73	0.04	100000
0.5263004	0.4	73	0.04	100000
0.5981812	0.45	73	0.04	100000
0.6600537	0.5	73	0.04	100000
0.7469141	0.55	73	0.04	100000
0.8063614	0.6000000000000001	73	0.04	100000
0.8730254	0.6500000000000001	73	0.04	100000
0.92855126	0.7000000000000001	73	0.04	100000
0.95211184	0.7500000000000001	73	0.04	100000
0.97729	0.8	73	0.04	100000
0.99146926	0.8500000000000001	73	0.04	100000
0.99674475	0.9000000000000001	73	0.04	100000
0.99674475	0.9500000000000001	73	0.04	100000
0.012494589	0.05	73	0.05	100000
0.08510176	0.1	73	0.05	100000
0.19014427	0.15000000000000002	73	0.05	100000
0.2746526	0.2	73	0.05	100000
0.3610821	0.25	73	0.05	100000
0.44704324	0.3	73	0.05	100000
0.55142	0.35000000000000003	73	0.05	100000
0.6436142	0.4	73	0.05	100000
0.72044	0.45	73	0.05	100000
0.77973634	0.5	73	0.05	100000
0.8484359	0.55	73	0.05	100000
0.89195	0.6000000000000001	73	0.05	100000
0.93261164	0.6500000000000001	73	0.05	100000
0.9681881	0.7000000000000001	73	0.05	100000
0.98082966	0.7500000000000001	73	0.05	100000
0.9930697	0.8	73	0.05	100000
0.9971826	0.8500000000000001	73	0.05	100000
0.9999998	0.9000000000000001	73	0.05	100000
0.9999998	0.9500000000000001	73	0.05	100000
0.7258748	0.05	17	0.02	1000000
0.7759576	0.1	17	0.02	1000000
0.808771	0.15000000000000002	17	0.02	1000000
0.82915246	0.2	17	0.02	1000000
0.85240257	0.25	17	0.02	1000000
0.86867833	0.3	17	0.02	1000000
0.8822561	0.35000000000000003	17	0.02	1000000
0.89636195	0.4	17	0.02	1000000
0.90498954	0.45	17	0.02	1000000
0.91407776	0.5	17	0.02	1000000
0.92411053	0.55	17	0.02	1000000
0.9331451	0.6000000000000001	17	0.02	1000000
0.9399133	0.6500000000000001	17	0.02	1000000
0.9484489	0.7000000000000001	17	0.02	1000000
0.95705444	0.7500000000000001	17	0.02	1000000
0.9653174	0.8	17	0.02	1000000
0.9763135	0.8500000000000001	17	0.02	1000000
0.98587835	0.9000000000000001	17	0.02	1000000
0.9946881	0.9500000000000001	17	0.02	1000000
0.009958093	0.05	74	0.01	100000
0.03897083	0.1	74	0.01	100000
0.066757105	0.15000000000000002	74	0.01	100000
0.09423343	0.2	74	0.01	100000
0.12182236	0.25	74	0.01	100000
0.18539312	0.3	74	0.01	100000
0.25760522	0.35000000000000003	74	0.01	100000
0.3390192	0.4	74	0.01	100000
0.43135262	0.45	74	0.01	100000
0.5288927	0.5	74	0.01	100000
0.6193121	0.55	74	0.01	100000
0.7439411	0.6000000000000001	74	0.01	100000
0.7994125	0.6500000000000001	74	0.01	100000
0.8504419	0.7000000000000001	74	0.01	100000
0.903689	0.7500000000000001	74	0.01	100000
0.9388907	0.8	74	0.01	100000
0.9568159	0.8500000000000001	74	0.01	100000
0.9745657	0.9000000000000001	74	0.01	100000
0.9915029	0.9500000000000001	74	0.01	100000
0.0522453	0.05	74	0.02	100000
0.08382582	0.1	74	0.02	100000
0.13388078	0.15000000000000002	74	0.02	100000
0.16111624	0.2	74	0.02	100000
0.20378979	0.25	74	0.02	100000
0.28012484	0.3	74	0.02	100000
0.36056715	0.35000000000000003	74	0.02	100000
0.43633735	0.4	74	0.02	100000
0.53365076	0.45	74	0.02	100000
0.61675155	0.5	74	0.02	100000
0.7019137	0.55	74	0.02	100000
0.764645	0.6000000000000001	74	0.02	100000
0.81221044	0.6500000000000001	74	0.02	100000
0.87463355	0.7000000000000001	74	0.02	100000
0.9181389	0.7500000000000001	74	0.02	100000
0.95759475	0.8	74	0.02	100000
0.967955	0.8500000000000001	74	0.02	100000
0.9892517	0.9000000000000001	74	0.02	100000
0.9999996	0.9500000000000001	74	0.02	100000
0.04986415	0.05	74	0.03	100000
0.0938995	0.1	74	0.03	100000
0.14288606	0.15000000000000002	74	0.03	100000
0.19866022	0.2	74	0.03	100000
0.28480422	0.25	74	0.03	100000
0.3630002	0.3	74	0.03	100000
0.41464758	0.35000000000000003	74	0.03	100000
0.5012311	0.4	74	0.03	100000
0.5720112	0.45	74	0.03	100000
0.66703844	0.5	74	0.03	100000
0.736051	0.55	74	0.03	100000
0.78670454	0.6000000000000001	74	0.03	100000
0.85901296	0.6500000000000001	74	0.03	100000
0.9068396	0.7000000000000001	74	0.03	100000
0.93842643	0.7500000000000001	74	0.03	100000
0.97162557	0.8	74	0.03	100000
0.99058485	0.8500000000000001	74	0.03	100000
0.9976682	0.9000000000000001	74	0.03	100000
1.0000001	0.9500000000000001	74	0.03	100000
0.13201731	0.05	74	0.04	100000
0.24624419	0.1	74	0.04	100000
0.3223345	0.15000000000000002	74	0.04	100000
0.3848049	0.2	74	0.04	100000
0.44878525	0.25	74	0.04	100000
0.49580115	0.3	74	0.04	100000
0.55506986	0.35000000000000003	74	0.04	100000
0.63144493	0.4	74	0.04	100000
0.6990793	0.45	74	0.04	100000
0.7628307	0.5	74	0.04	100000
0.8062809	0.55	74	0.04	100000
0.8529854	0.6000000000000001	74	0.04	100000
0.89526266	0.6500000000000001	74	0.04	100000
0.9358891	0.7000000000000001	74	0.04	100000
0.9636528	0.7500000000000001	74	0.04	100000
0.9877828	0.8	74	0.04	100000
0.9948573	0.8500000000000001	74	0.04	100000
1.0	0.9000000000000001	74	0.04	100000
1.0	0.9500000000000001	74	0.04	100000
0.54866266	0.05	74	0.05	100000
0.63025624	0.1	74	0.05	100000
0.6840111	0.15000000000000002	74	0.05	100000
0.7117935	0.2	74	0.05	100000
0.7270762	0.25	74	0.05	100000
0.75129163	0.3	74	0.05	100000
0.7816611	0.35000000000000003	74	0.05	100000
0.8148986	0.4	74	0.05	100000
0.8327568	0.45	74	0.05	100000
0.8640024	0.5	74	0.05	100000
0.89310044	0.55	74	0.05	100000
0.91984063	0.6000000000000001	74	0.05	100000
0.947732	0.6500000000000001	74	0.05	100000
0.9652749	0.7000000000000001	74	0.05	100000
0.9827209	0.7500000000000001	74	0.05	100000
0.9872018	0.8	74	0.05	100000
0.9942837	0.8500000000000001	74	0.05	100000
0.9986088	0.9000000000000001	74	0.05	100000
1.0000001	0.9500000000000001	74	0.05	100000
0.007694683	0.05	75	0.01	100000
0.016209817	0.1	75	0.01	100000
0.04212868	0.15000000000000002	75	0.01	100000
0.1017232	0.2	75	0.01	100000
0.15076184	0.25	75	0.01	100000
0.18321002	0.3	75	0.01	100000
0.24007434	0.35000000000000003	75	0.01	100000
0.2968139	0.4	75	0.01	100000
0.36863023	0.45	75	0.01	100000
0.49402565	0.5	75	0.01	100000
0.59367865	0.55	75	0.01	100000
0.670963	0.6000000000000001	75	0.01	100000
0.76467	0.6500000000000001	75	0.01	100000
0.8268746	0.7000000000000001	75	0.01	100000
0.90347123	0.7500000000000001	75	0.01	100000
0.93357533	0.8	75	0.01	100000
0.9631188	0.8500000000000001	75	0.01	100000
0.99289185	0.9000000000000001	75	0.01	100000
0.99289185	0.9500000000000001	75	0.01	100000
0.0	0.05	75	0.02	100000
0.017876087	0.1	75	0.02	100000
0.026704876	0.15000000000000002	75	0.02	100000
0.04840915	0.2	75	0.02	100000
0.09135088	0.25	75	0.02	100000
0.13871506	0.3	75	0.02	100000
0.21021758	0.35000000000000003	75	0.02	100000
0.31326655	0.4	75	0.02	100000
0.398628	0.45	75	0.02	100000
0.53462934	0.5	75	0.02	100000
0.6328762	0.55	75	0.02	100000
0.70921785	0.6000000000000001	75	0.02	100000
0.7851337	0.6500000000000001	75	0.02	100000
0.8323305	0.7000000000000001	75	0.02	100000
0.8994204	0.7500000000000001	75	0.02	100000
0.95010555	0.8	75	0.02	100000
0.97725546	0.8500000000000001	75	0.02	100000
0.9850594	0.9000000000000001	75	0.02	100000
0.9924326	0.9500000000000001	75	0.02	100000
0.13759114	0.05	75	0.03	100000
0.24332373	0.1	75	0.03	100000
0.29431644	0.15000000000000002	75	0.03	100000
0.3424489	0.2	75	0.03	100000
0.38696277	0.25	75	0.03	100000
0.42862707	0.3	75	0.03	100000
0.50623274	0.35000000000000003	75	0.03	100000
0.6009621	0.4	75	0.03	100000
0.66887647	0.45	75	0.03	100000
0.73392665	0.5	75	0.03	100000
0.80615956	0.55	75	0.03	100000
0.8698383	0.6000000000000001	75	0.03	100000
0.9094894	0.6500000000000001	75	0.03	100000
0.9332561	0.7000000000000001	75	0.03	100000
0.95374954	0.7500000000000001	75	0.03	100000
0.971743	0.8	75	0.03	100000
0.9895736	0.8500000000000001	75	0.03	100000
0.99999994	0.9000000000000001	75	0.03	100000
0.99999994	0.9500000000000001	75	0.03	100000
0.07317102	0.05	75	0.04	100000
0.14315492	0.1	75	0.04	100000
0.22311488	0.15000000000000002	75	0.04	100000
0.28910583	0.2	75	0.04	100000
0.37056306	0.25	75	0.04	100000
0.43304268	0.3	75	0.04	100000
0.5351744	0.35000000000000003	75	0.04	100000
0.61473244	0.4	75	0.04	100000
0.68744487	0.45	75	0.04	100000
0.7466405	0.5	75	0.04	100000
0.8014647	0.55	75	0.04	100000
0.8477435	0.6000000000000001	75	0.04	100000
0.8899464	0.6500000000000001	75	0.04	100000
0.9154313	0.7000000000000001	75	0.04	100000
0.94798785	0.7500000000000001	75	0.04	100000
0.9783903	0.8	75	0.04	100000
0.98765266	0.8500000000000001	75	0.04	100000
0.9927026	0.9000000000000001	75	0.04	100000
1.0000006	0.9500000000000001	75	0.04	100000
0.0010564828	0.05	18	0.01	1000000
0.018649958	0.1	18	0.01	1000000
0.06527224	0.15000000000000002	18	0.01	1000000
0.12656607	0.2	18	0.01	1000000
0.19987646	0.25	18	0.01	1000000
0.26815766	0.3	18	0.01	1000000
0.3468766	0.35000000000000003	18	0.01	1000000
0.42714602	0.4	18	0.01	1000000
0.51906925	0.45	18	0.01	1000000
0.6049925	0.5	18	0.01	1000000
0.6849278	0.55	18	0.01	1000000
0.76647896	0.6000000000000001	18	0.01	1000000
0.8305885	0.6500000000000001	18	0.01	1000000
0.8810322	0.7000000000000001	18	0.01	1000000
0.9263842	0.7500000000000001	18	0.01	1000000
0.95887935	0.8	18	0.01	1000000
0.97569877	0.8500000000000001	18	0.01	1000000
0.9911523	0.9000000000000001	18	0.01	1000000
0.9982802	0.9500000000000001	18	0.01	1000000
0.4294816	0.05	75	0.05	100000
0.49874574	0.1	75	0.05	100000
0.5470088	0.15000000000000002	75	0.05	100000
0.5953808	0.2	75	0.05	100000
0.6398003	0.25	75	0.05	100000
0.6698718	0.3	75	0.05	100000
0.70647186	0.35000000000000003	75	0.05	100000
0.74542403	0.4	75	0.05	100000
0.7892377	0.45	75	0.05	100000
0.82504475	0.5	75	0.05	100000
0.8590407	0.55	75	0.05	100000
0.8928591	0.6000000000000001	75	0.05	100000
0.9171323	0.6500000000000001	75	0.05	100000
0.94134074	0.7000000000000001	75	0.05	100000
0.9671492	0.7500000000000001	75	0.05	100000
0.9792216	0.8	75	0.05	100000
0.98966473	0.8500000000000001	75	0.05	100000
0.99552953	0.9000000000000001	75	0.05	100000
0.99856734	0.9500000000000001	75	0.05	100000
0.11696172	0.05	76	0.01	100000
0.19605364	0.1	76	0.01	100000
0.23062761	0.15000000000000002	76	0.01	100000
0.3351576	0.2	76	0.01	100000
0.4056917	0.25	76	0.01	100000
0.4406904	0.3	76	0.01	100000
0.4912422	0.35000000000000003	76	0.01	100000
0.5432141	0.4	76	0.01	100000
0.6109134	0.45	76	0.01	100000
0.644797	0.5	76	0.01	100000
0.6782348	0.55	76	0.01	100000
0.745169	0.6000000000000001	76	0.01	100000
0.8030505	0.6500000000000001	76	0.01	100000
0.8369376	0.7000000000000001	76	0.01	100000
0.8866125	0.7500000000000001	76	0.01	100000
0.9282748	0.8	76	0.01	100000
0.96790093	0.8500000000000001	76	0.01	100000
0.975833	0.9000000000000001	76	0.01	100000
1.0	0.9500000000000001	76	0.01	100000
0.15635169	0.05	76	0.02	100000
0.2810318	0.1	76	0.02	100000
0.37876037	0.15000000000000002	76	0.02	100000
0.45124415	0.2	76	0.02	100000
0.4880475	0.25	76	0.02	100000
0.5440808	0.3	76	0.02	100000
0.5934491	0.35000000000000003	76	0.02	100000
0.6342086	0.4	76	0.02	100000
0.6826498	0.45	76	0.02	100000
0.7314447	0.5	76	0.02	100000
0.7724351	0.55	76	0.02	100000
0.8053165	0.6000000000000001	76	0.02	100000
0.84149355	0.6500000000000001	76	0.02	100000
0.87790006	0.7000000000000001	76	0.02	100000
0.902982	0.7500000000000001	76	0.02	100000
0.9320325	0.8	76	0.02	100000
0.95701766	0.8500000000000001	76	0.02	100000
0.9859598	0.9000000000000001	76	0.02	100000
0.99644583	0.9500000000000001	76	0.02	100000
0.35563666	0.05	76	0.03	100000
0.51436716	0.1	76	0.03	100000
0.5867711	0.15000000000000002	76	0.03	100000
0.64430374	0.2	76	0.03	100000
0.6764196	0.25	76	0.03	100000
0.70826656	0.3	76	0.03	100000
0.7418949	0.35000000000000003	76	0.03	100000
0.75375444	0.4	76	0.03	100000
0.77543676	0.45	76	0.03	100000
0.8019807	0.5	76	0.03	100000
0.8426795	0.55	76	0.03	100000
0.8621356	0.6000000000000001	76	0.03	100000
0.8717597	0.6500000000000001	76	0.03	100000
0.9027547	0.7000000000000001	76	0.03	100000
0.92165476	0.7500000000000001	76	0.03	100000
